id_объекта,истинный_класс,разметчик,prob_Машина,prob_Пешеход,prob_Светофор,prob_Знак,prob_Автобус,prob_Грузовик,prob_Велосипед,prob_Мотоцикл,prob_Самокат,prob_Енот
extreme_24199.jpg,Машина,Expert_Bob,0.0898,0.1042,0.0956,0.0994,0.1052,0.0841,0.1164,0.0959,0.0874,0.122
extreme_24200.jpg,Машина,Intern_Vasya,0.0356,0.0112,0.0162,0.0375,0.0196,0.0137,0.0188,0.0404,0.0254,0.7816
extreme_24201.jpg,Пешеход,Intern_Vasya,0.1076,0.0919,0.0989,0.0997,0.1074,0.1146,0.0852,0.1039,0.1039,0.087
extreme_24202.jpg,Самокат,AutoLabel,0.0361,0.0284,0.0114,0.0249,0.026,0.0256,0.7919,0.0137,0.0145,0.0277
extreme_24203.jpg,Светофор,Expert_Bob,0.0163,0.0438,0.7755,0.0437,0.0115,0.0218,0.0152,0.0194,0.0361,0.0167
extreme_24204.jpg,Пешеход,Expert_Bob,0.0876,0.1167,0.089,0.1071,0.1013,0.099,0.1056,0.0885,0.1006,0.1045
extreme_24205.jpg,Автобус,Intern_Vasya,0.0266,0.0211,0.0385,0.0125,0.0343,0.0373,0.0276,0.0334,0.7575,0.011
extreme_24206.jpg,Пешеход,Expert_Bob,0.015,0.8021,0.0149,0.0287,0.0302,0.0216,0.0166,0.0176,0.0371,0.0162
extreme_24207.jpg,Машина,Intern_Vasya,0.0292,0.012,0.0094,0.0401,0.0281,0.7908,0.032,0.0231,0.0233,0.012
extreme_24208.jpg,Машина,AutoLabel,0.0999,0.119,0.0801,0.1073,0.1175,0.1189,0.0825,0.0918,0.0844,0.0986
extreme_24209.jpg,Пешеход,Expert_Bob,0.0377,0.7687,0.018,0.0293,0.0375,0.0311,0.0105,0.0304,0.019,0.0178
extreme_24210.jpg,Машина,Intern_Vasya,0.7892,0.0386,0.0153,0.0149,0.0235,0.0151,0.0267,0.0282,0.0107,0.0378
extreme_24211.jpg,Знак,Intern_Vasya,0.0244,0.0332,0.0225,0.0119,0.0268,0.0198,0.0362,0.7587,0.0286,0.0379
extreme_24212.jpg,Машина,Intern_Vasya,0.0326,0.0236,0.0146,0.0142,0.7614,0.04,0.0131,0.0463,0.0169,0.0373
extreme_24213.jpg,Машина,Intern_Vasya,0.7383,0.0308,0.0415,0.0337,0.016,0.022,0.0253,0.04,0.0312,0.0211
extreme_24214.jpg,Пешеход,Intern_Vasya,0.0096,0.8284,0.0339,0.0122,0.0294,0.0258,0.0247,0.0121,0.0148,0.0092
extreme_24215.jpg,Пешеход,AutoLabel,0.0842,0.1187,0.0894,0.0936,0.1069,0.0933,0.0908,0.1152,0.1077,0.1003
extreme_24216.jpg,Светофор,AutoLabel,0.0254,0.014,0.0205,0.0381,0.0296,0.0093,0.0366,0.0398,0.0114,0.7751
extreme_24217.jpg,Грузовик,AutoLabel,0.018,0.0203,0.8022,0.019,0.014,0.0393,0.0172,0.0116,0.0102,0.0482
extreme_24218.jpg,Автобус,Expert_Bob,0.0281,0.0095,0.0222,0.0104,0.811,0.0216,0.0124,0.0314,0.0397,0.0137
extreme_24219.jpg,Машина,AutoLabel,0.7986,0.0122,0.0121,0.0274,0.0325,0.0426,0.014,0.0091,0.0135,0.038
extreme_24220.jpg,Пешеход,Intern_Vasya,0.0398,0.7838,0.0341,0.0147,0.0381,0.0222,0.0107,0.0121,0.0195,0.0251
extreme_24221.jpg,Машина,Expert_Bob,0.7879,0.0129,0.0167,0.0094,0.0105,0.0332,0.0451,0.0331,0.0355,0.0156
extreme_24222.jpg,Мотоцикл,Expert_Bob,0.0196,0.0176,0.0144,0.0303,0.0266,0.0121,0.038,0.8011,0.0209,0.0194
extreme_24223.jpg,Машина,Intern_Vasya,0.1019,0.0881,0.0816,0.0951,0.0988,0.0975,0.0973,0.1142,0.1099,0.1155
extreme_24224.jpg,Автобус,AutoLabel,0.0242,0.0171,0.0246,0.0326,0.8018,0.01,0.0103,0.036,0.0082,0.0352
extreme_24225.jpg,Машина,Intern_Vasya,0.0373,0.0151,0.7438,0.0217,0.0243,0.0254,0.0394,0.0289,0.0251,0.0389
extreme_24226.jpg,Машина,Intern_Vasya,0.7748,0.0278,0.0155,0.0208,0.0298,0.0159,0.0361,0.0397,0.0182,0.0213
extreme_24227.jpg,Машина,Intern_Vasya,0.0151,0.7706,0.016,0.0423,0.0403,0.0102,0.0145,0.0358,0.0379,0.0174
extreme_24228.jpg,Грузовик,Intern_Vasya,0.1046,0.0935,0.1018,0.1061,0.1061,0.0935,0.0996,0.0832,0.1147,0.0968
extreme_24229.jpg,Светофор,Intern_Vasya,0.1123,0.1023,0.1044,0.0947,0.1049,0.0901,0.1113,0.0826,0.0847,0.1128
extreme_24230.jpg,Пешеход,Intern_Vasya,0.0348,0.7583,0.0272,0.0203,0.0362,0.0204,0.035,0.029,0.0234,0.0154
extreme_24231.jpg,Велосипед,Expert_Bob,0.0351,0.0352,0.0108,0.0243,0.0352,0.7639,0.0379,0.0219,0.0127,0.0232
extreme_24232.jpg,Пешеход,Expert_Bob,0.0241,0.0237,0.0388,0.0171,0.031,0.0293,0.0258,0.7444,0.0296,0.0362
extreme_24233.jpg,Светофор,Expert_Bob,0.0402,0.0104,0.0373,0.02,0.017,0.0384,0.0357,0.0355,0.027,0.7385
extreme_24234.jpg,Пешеход,AutoLabel,0.026,0.8176,0.0098,0.0377,0.0246,0.0193,0.0119,0.0221,0.0188,0.0122
extreme_24235.jpg,Пешеход,Intern_Vasya,0.1212,0.112,0.0832,0.1173,0.1061,0.0835,0.085,0.1111,0.0972,0.0834
extreme_24236.jpg,Пешеход,Expert_Bob,0.0242,0.7942,0.0279,0.0201,0.0213,0.0216,0.0279,0.0094,0.0371,0.0163
extreme_24237.jpg,Велосипед,Intern_Vasya,0.0383,0.0226,0.0339,0.028,0.039,0.0143,0.7406,0.0137,0.0384,0.0312
extreme_24238.jpg,Пешеход,Expert_Bob,0.033,0.7556,0.014,0.0157,0.0215,0.0188,0.0367,0.0363,0.0369,0.0314
extreme_24239.jpg,Пешеход,Expert_Bob,0.0817,0.1074,0.1152,0.1046,0.1,0.0895,0.0859,0.1009,0.1073,0.1075
extreme_24240.jpg,Пешеход,AutoLabel,0.0145,0.0233,0.0358,0.0213,0.034,0.0356,0.0241,0.0313,0.7588,0.0213
extreme_24241.jpg,Пешеход,Expert_Bob,0.0104,0.0147,0.0403,0.7576,0.0167,0.0206,0.0207,0.0403,0.0391,0.0397
extreme_24242.jpg,Пешеход,Intern_Vasya,0.0143,0.016,0.0246,0.0177,0.0266,0.0298,0.0252,0.7793,0.0326,0.0339
extreme_24243.jpg,Машина,Expert_Bob,0.0264,0.013,0.013,0.0138,0.0307,0.0147,0.0126,0.0267,0.0254,0.8237
extreme_24244.jpg,Машина,Intern_Vasya,0.8165,0.0267,0.0294,0.0127,0.0131,0.0173,0.0154,0.0159,0.0321,0.021
extreme_24245.jpg,Пешеход,Intern_Vasya,0.0216,0.0104,0.0275,0.035,0.0255,0.0368,0.7375,0.0412,0.041,0.0235
extreme_24246.jpg,Светофор,AutoLabel,0.0204,0.0402,0.7732,0.0205,0.0185,0.0302,0.0325,0.0291,0.0134,0.022
extreme_24247.jpg,Автобус,Intern_Vasya,0.0265,0.0143,0.0303,0.0161,0.8336,0.0218,0.0088,0.0268,0.0115,0.0103
extreme_24248.jpg,Светофор,Intern_Vasya,0.0326,0.0316,0.7289,0.0296,0.0326,0.0277,0.0405,0.0334,0.0341,0.009
extreme_24249.jpg,Машина,Expert_Bob,0.0303,0.0419,0.0176,0.0088,0.7639,0.031,0.0333,0.0154,0.0166,0.0413
extreme_24250.jpg,Знак,AutoLabel,0.0329,0.017,0.0235,0.0368,0.7622,0.01,0.0262,0.0272,0.0392,0.025
extreme_24251.jpg,Светофор,Intern_Vasya,0.0304,0.0089,0.7788,0.0377,0.0356,0.0328,0.0144,0.018,0.0168,0.0265
extreme_24252.jpg,Машина,Expert_Bob,0.0123,0.0429,0.0125,0.0281,0.0356,0.0234,0.0379,0.0094,0.7619,0.0361
extreme_24253.jpg,Грузовик,Intern_Vasya,0.0214,0.7886,0.0205,0.0191,0.0345,0.0194,0.0138,0.0156,0.0344,0.0328
extreme_24254.jpg,Пешеход,Expert_Bob,0.0222,0.7789,0.0152,0.0395,0.0275,0.0237,0.0202,0.0312,0.0167,0.0249
extreme_24255.jpg,Велосипед,Intern_Vasya,0.0146,0.0304,0.0307,0.0337,0.0292,0.0386,0.0103,0.0322,0.7517,0.0285
extreme_24256.jpg,Машина,Expert_Bob,0.0159,0.795,0.0176,0.0236,0.0399,0.0145,0.0183,0.0087,0.0383,0.0282
extreme_24257.jpg,Машина,AutoLabel,0.0901,0.0832,0.0867,0.0928,0.0885,0.0985,0.1191,0.1148,0.1112,0.115
extreme_24258.jpg,Знак,Intern_Vasya,0.015,0.0118,0.0404,0.7799,0.0196,0.0115,0.0207,0.0337,0.0304,0.0371
extreme_24259.jpg,Светофор,AutoLabel,0.034,0.0179,0.8041,0.0284,0.0085,0.0083,0.0128,0.037,0.0331,0.0158
extreme_24260.jpg,Машина,Expert_Bob,0.7559,0.0374,0.015,0.0287,0.0388,0.0125,0.0251,0.0227,0.0291,0.0348
extreme_24261.jpg,Пешеход,AutoLabel,0.0838,0.112,0.1115,0.1019,0.0906,0.1069,0.1073,0.1022,0.082,0.1018
extreme_24262.jpg,Машина,AutoLabel,0.7695,0.0321,0.0143,0.0198,0.0131,0.0426,0.0366,0.0197,0.025,0.0273
extreme_24263.jpg,Машина,Expert_Bob,0.1256,0.0929,0.1249,0.0862,0.0853,0.0923,0.0898,0.099,0.0865,0.1174
extreme_24264.jpg,Машина,Intern_Vasya,0.7421,0.041,0.015,0.0135,0.0444,0.0261,0.0276,0.0401,0.0291,0.0211
extreme_24265.jpg,Пешеход,Expert_Bob,0.0189,0.0175,0.036,0.0365,0.0283,0.029,0.7554,0.0308,0.0244,0.0233
extreme_24266.jpg,Мотоцикл,Expert_Bob,0.0277,0.0402,0.0318,0.035,0.0228,0.029,0.0097,0.0297,0.7344,0.0397
extreme_24267.jpg,Пешеход,Expert_Bob,0.0973,0.097,0.1009,0.1114,0.0793,0.1012,0.1038,0.0916,0.109,0.1086
extreme_24268.jpg,Машина,Expert_Bob,0.7806,0.0165,0.0316,0.0371,0.0158,0.0282,0.0255,0.0276,0.0248,0.0124
extreme_24269.jpg,Пешеход,AutoLabel,0.1237,0.0901,0.1044,0.0877,0.0956,0.0913,0.1016,0.0835,0.0987,0.1236
extreme_24270.jpg,Машина,AutoLabel,0.7068,0.0375,0.034,0.0401,0.0424,0.0417,0.0193,0.0292,0.0275,0.0214
extreme_24271.jpg,Машина,Intern_Vasya,0.0284,0.0194,0.0393,0.0093,0.0281,0.0147,0.0361,0.0371,0.0172,0.7704
extreme_24272.jpg,Машина,Intern_Vasya,0.0305,0.0301,0.0114,0.0286,0.0288,0.7612,0.0412,0.0187,0.0088,0.0408
extreme_24273.jpg,Машина,Intern_Vasya,0.027,0.0396,0.0231,0.0158,0.0264,0.0252,0.0179,0.0109,0.7935,0.0206
extreme_24274.jpg,Мотоцикл,Intern_Vasya,0.0405,0.0255,0.0382,0.0288,0.0271,0.7548,0.0355,0.0212,0.01,0.0185
extreme_24275.jpg,Велосипед,Intern_Vasya,0.0175,0.032,0.0271,0.0185,0.0122,0.0245,0.0276,0.0221,0.8072,0.0114
extreme_24276.jpg,Знак,Intern_Vasya,0.0279,0.0347,0.0111,0.771,0.0324,0.0112,0.0174,0.0312,0.0321,0.0311
extreme_24277.jpg,Пешеход,Intern_Vasya,0.1052,0.1028,0.0923,0.0999,0.0982,0.1175,0.0825,0.1136,0.1003,0.0878
extreme_24278.jpg,Автобус,Intern_Vasya,0.022,0.7617,0.0346,0.0237,0.0321,0.0189,0.0309,0.0232,0.0311,0.0219
extreme_24279.jpg,Мотоцикл,AutoLabel,0.0375,0.015,0.0131,0.038,0.0117,0.0174,0.0109,0.8061,0.0169,0.0334
extreme_24280.jpg,Светофор,Intern_Vasya,0.0325,0.0321,0.7572,0.0317,0.0182,0.0398,0.025,0.0288,0.0095,0.0251
extreme_24281.jpg,Машина,AutoLabel,0.1037,0.1146,0.0823,0.1174,0.1064,0.0909,0.0919,0.0968,0.1121,0.0839
extreme_24282.jpg,Машина,Intern_Vasya,0.0186,0.04,0.0151,0.0384,0.0168,0.0275,0.0128,0.0208,0.0389,0.7711
extreme_24283.jpg,Машина,Intern_Vasya,0.0221,0.0251,0.016,0.0316,0.0109,0.0323,0.0129,0.0273,0.0379,0.784
extreme_24284.jpg,Машина,AutoLabel,0.0149,0.0316,0.0404,0.7729,0.0192,0.0152,0.0272,0.0255,0.0427,0.0102
extreme_24285.jpg,Пешеход,Expert_Bob,0.0208,0.0283,0.0292,0.0402,0.0247,0.0416,0.0273,0.7341,0.0307,0.023
extreme_24286.jpg,Велосипед,Expert_Bob,0.0387,0.0383,0.0402,0.0351,0.0169,0.0324,0.7175,0.0256,0.0403,0.0149
extreme_24287.jpg,Машина,AutoLabel,0.0956,0.0939,0.1217,0.0906,0.1148,0.0867,0.0885,0.1233,0.0852,0.0997
extreme_24288.jpg,Светофор,Expert_Bob,0.0101,0.0193,0.758,0.041,0.0252,0.037,0.0213,0.0251,0.0421,0.0208
extreme_24289.jpg,Пешеход,Intern_Vasya,0.0278,0.0189,0.8169,0.0122,0.0356,0.0214,0.0136,0.0206,0.0099,0.0231
extreme_24290.jpg,Машина,AutoLabel,0.7687,0.0276,0.0397,0.009,0.0236,0.0218,0.0352,0.0196,0.0253,0.0295
extreme_24291.jpg,Машина,AutoLabel,0.767,0.0362,0.0175,0.0367,0.0316,0.0358,0.0221,0.0127,0.0218,0.0184
extreme_24292.jpg,Машина,AutoLabel,0.7886,0.0219,0.0166,0.0159,0.0386,0.0277,0.0321,0.0231,0.026,0.0095
extreme_24293.jpg,Светофор,AutoLabel,0.0268,0.011,0.7828,0.0286,0.0249,0.0194,0.0108,0.0242,0.0322,0.0393
extreme_24294.jpg,Пешеход,Intern_Vasya,0.0148,0.0104,0.0141,0.0367,0.0394,0.0101,0.0434,0.0143,0.0214,0.7954
extreme_24295.jpg,Машина,Expert_Bob,0.7939,0.0091,0.0392,0.0245,0.0215,0.0089,0.0318,0.0341,0.0267,0.0103
extreme_24296.jpg,Грузовик,Intern_Vasya,0.0156,0.0352,0.0251,0.0393,0.0386,0.7098,0.0335,0.0383,0.0374,0.0271
extreme_24297.jpg,Пешеход,AutoLabel,0.1056,0.0884,0.1083,0.0872,0.0944,0.1043,0.1089,0.0876,0.1114,0.104
extreme_24298.jpg,Пешеход,AutoLabel,0.0187,0.7259,0.0418,0.0239,0.0171,0.0394,0.0421,0.0302,0.0181,0.0428
extreme_24299.jpg,Пешеход,Expert_Bob,0.1052,0.0831,0.0976,0.1128,0.1069,0.0833,0.0922,0.0975,0.1084,0.113
extreme_24300.jpg,Пешеход,AutoLabel,0.7554,0.0402,0.0347,0.0355,0.0266,0.0205,0.011,0.0306,0.0353,0.0102
extreme_24301.jpg,Пешеход,AutoLabel,0.0836,0.1154,0.1185,0.0876,0.0802,0.1094,0.0989,0.1107,0.0899,0.1058
extreme_24302.jpg,Пешеход,AutoLabel,0.0275,0.7929,0.0324,0.0219,0.0129,0.0125,0.0329,0.0088,0.0385,0.0198
extreme_24303.jpg,Машина,Intern_Vasya,0.8324,0.0231,0.0274,0.0164,0.0128,0.0122,0.0294,0.0152,0.0151,0.0161
extreme_24304.jpg,Машина,Intern_Vasya,0.7992,0.0294,0.0291,0.0224,0.0153,0.01,0.0263,0.0323,0.0256,0.0104
extreme_24305.jpg,Знак,Intern_Vasya,0.016,0.0208,0.0161,0.7911,0.0179,0.0306,0.0174,0.0374,0.0255,0.0272
extreme_24306.jpg,Машина,Expert_Bob,0.7885,0.0331,0.0199,0.0209,0.0317,0.0195,0.0179,0.0254,0.0289,0.0143
extreme_24307.jpg,Машина,Expert_Bob,0.7707,0.0305,0.0111,0.0299,0.0291,0.0226,0.0286,0.0371,0.0214,0.019
extreme_24308.jpg,Знак,Intern_Vasya,0.0309,0.0368,0.0328,0.77,0.0104,0.0254,0.0265,0.0361,0.0103,0.0208
extreme_24309.jpg,Знак,AutoLabel,0.1124,0.0997,0.1122,0.1053,0.0865,0.0977,0.1093,0.1045,0.0865,0.0858
extreme_24310.jpg,Машина,AutoLabel,0.7631,0.009,0.0356,0.0392,0.0222,0.0393,0.0345,0.0095,0.0266,0.0211
extreme_24311.jpg,Машина,Intern_Vasya,0.0926,0.1069,0.0952,0.1054,0.1145,0.0844,0.0799,0.1009,0.1072,0.1129
extreme_24312.jpg,Машина,Expert_Bob,0.0176,0.0316,0.0144,0.0306,0.0224,0.0241,0.7955,0.0161,0.0245,0.0233
extreme_24313.jpg,Пешеход,Intern_Vasya,0.0939,0.0843,0.0887,0.1,0.103,0.1017,0.1158,0.1059,0.1026,0.1042
extreme_24314.jpg,Машина,AutoLabel,0.0992,0.121,0.1158,0.0835,0.0926,0.1127,0.084,0.0872,0.0922,0.1119
extreme_24315.jpg,Велосипед,Intern_Vasya,0.0091,0.028,0.0336,0.0359,0.0116,0.0423,0.0395,0.0299,0.0424,0.7276
extreme_24316.jpg,Машина,AutoLabel,0.0129,0.0153,0.0168,0.0168,0.0238,0.0334,0.0429,0.0388,0.0178,0.7814
extreme_24317.jpg,Машина,Expert_Bob,0.7526,0.0359,0.0422,0.0136,0.0388,0.0361,0.011,0.0233,0.0165,0.03
extreme_24318.jpg,Знак,AutoLabel,0.0418,0.0414,0.0262,0.0305,0.0379,0.0283,0.712,0.0151,0.042,0.0246
extreme_24319.jpg,Пешеход,Expert_Bob,0.0234,0.0439,0.0116,0.7573,0.0152,0.0395,0.0362,0.02,0.012,0.0409
extreme_24320.jpg,Светофор,Expert_Bob,0.0275,0.0097,0.7882,0.0177,0.0408,0.0179,0.0096,0.0383,0.0373,0.0131
extreme_24321.jpg,Пешеход,Expert_Bob,0.1131,0.1005,0.1027,0.1052,0.1147,0.1002,0.086,0.0972,0.0989,0.0813
extreme_24322.jpg,Автобус,Expert_Bob,0.0218,0.0345,0.0205,0.7318,0.0282,0.03,0.0345,0.0197,0.0408,0.0381
extreme_24323.jpg,Светофор,Expert_Bob,0.0092,0.0304,0.7846,0.0359,0.0105,0.0227,0.0122,0.0267,0.0274,0.0403
extreme_24324.jpg,Пешеход,AutoLabel,0.0871,0.1075,0.087,0.0998,0.1058,0.0918,0.1048,0.1001,0.1186,0.0974
extreme_24325.jpg,Машина,Intern_Vasya,0.77,0.0262,0.0386,0.0321,0.0372,0.0179,0.0104,0.0339,0.0237,0.0099
extreme_24326.jpg,Машина,Expert_Bob,0.11,0.1123,0.082,0.099,0.0933,0.0989,0.0913,0.0883,0.1123,0.1126
extreme_24327.jpg,Машина,Intern_Vasya,0.7438,0.0146,0.023,0.0397,0.0351,0.0215,0.022,0.0432,0.0263,0.0307
extreme_24328.jpg,Машина,Expert_Bob,0.0184,0.0287,0.0183,0.0403,0.0407,0.0298,0.0134,0.0259,0.0356,0.749
extreme_24329.jpg,Пешеход,Intern_Vasya,0.0219,0.8129,0.0392,0.0218,0.0089,0.0174,0.0096,0.0104,0.033,0.025
extreme_24330.jpg,Автобус,Expert_Bob,0.0262,0.0081,0.0189,0.0084,0.7992,0.0355,0.0223,0.0378,0.0138,0.0297
extreme_24331.jpg,Пешеход,Intern_Vasya,0.7847,0.0151,0.016,0.0255,0.0282,0.0218,0.0415,0.0335,0.0151,0.0186
extreme_24332.jpg,Пешеход,Intern_Vasya,0.0304,0.719,0.0349,0.0319,0.029,0.0371,0.0337,0.0197,0.0263,0.038
extreme_24333.jpg,Машина,Intern_Vasya,0.0979,0.1161,0.0859,0.1019,0.0995,0.1097,0.1159,0.0816,0.0827,0.1086
extreme_24334.jpg,Машина,Intern_Vasya,0.0814,0.1075,0.1004,0.0835,0.0977,0.1114,0.0972,0.1032,0.1134,0.1043
extreme_24335.jpg,Пешеход,Intern_Vasya,0.0221,0.7933,0.0413,0.0186,0.0302,0.0117,0.023,0.0272,0.0104,0.0223
extreme_24336.jpg,Машина,Expert_Bob,0.0111,0.8047,0.0142,0.0354,0.0111,0.012,0.0137,0.0339,0.0331,0.0308
extreme_24337.jpg,Машина,AutoLabel,0.0882,0.0837,0.0971,0.1043,0.1124,0.1148,0.0972,0.1138,0.0859,0.1027
extreme_24338.jpg,Машина,AutoLabel,0.0158,0.0347,0.0211,0.023,0.009,0.033,0.7936,0.0138,0.0342,0.0217
extreme_24339.jpg,Машина,AutoLabel,0.0218,0.0356,0.0282,0.0347,0.0348,0.0212,0.0403,0.0204,0.7393,0.0236
extreme_24340.jpg,Светофор,AutoLabel,0.039,0.0164,0.7603,0.0275,0.03,0.0127,0.0152,0.0203,0.0397,0.0389
extreme_24341.jpg,Грузовик,AutoLabel,0.0195,0.0188,0.0154,0.0352,0.024,0.7898,0.0168,0.0331,0.0343,0.013
extreme_24342.jpg,Пешеход,AutoLabel,0.0323,0.7444,0.0169,0.0341,0.0388,0.0086,0.0152,0.0377,0.0343,0.0376
extreme_24343.jpg,Машина,Intern_Vasya,0.0107,0.0156,0.0372,0.0343,0.0195,0.7885,0.0092,0.0366,0.0279,0.0205
extreme_24344.jpg,Пешеход,Intern_Vasya,0.0168,0.0426,0.0163,0.0435,0.0176,0.0268,0.0385,0.0314,0.7328,0.0337
extreme_24345.jpg,Машина,Expert_Bob,0.7774,0.0118,0.0233,0.0395,0.0204,0.029,0.034,0.0238,0.0282,0.0128
extreme_24346.jpg,Велосипед,Expert_Bob,0.0787,0.0845,0.1077,0.0924,0.1055,0.0888,0.1177,0.1106,0.1,0.1141
extreme_24347.jpg,Машина,Expert_Bob,0.7214,0.029,0.043,0.0273,0.0239,0.0237,0.0433,0.0368,0.0139,0.0377
extreme_24348.jpg,Машина,AutoLabel,0.1144,0.0879,0.1033,0.0939,0.109,0.1143,0.0806,0.1018,0.1041,0.0907
extreme_24349.jpg,Пешеход,AutoLabel,0.1144,0.0861,0.0958,0.1104,0.1124,0.1158,0.1015,0.0985,0.0853,0.0798
extreme_24350.jpg,Пешеход,Expert_Bob,0.0278,0.0363,0.0285,0.025,0.0328,0.0249,0.0294,0.7339,0.0333,0.028
extreme_24351.jpg,Пешеход,AutoLabel,0.0439,0.7529,0.0315,0.0144,0.0245,0.0113,0.0392,0.0353,0.0178,0.0292
extreme_24352.jpg,Велосипед,Expert_Bob,0.1022,0.1095,0.0958,0.0746,0.107,0.0889,0.1099,0.105,0.1066,0.1005
extreme_24353.jpg,Грузовик,Expert_Bob,0.0391,0.0275,0.0266,0.0274,0.0221,0.0361,0.0103,0.0115,0.7572,0.0423
extreme_24354.jpg,Светофор,Intern_Vasya,0.011,0.0318,0.7501,0.0305,0.0293,0.0272,0.036,0.0372,0.028,0.0189
extreme_24355.jpg,Машина,Expert_Bob,0.758,0.0234,0.01,0.0159,0.037,0.0231,0.0289,0.0339,0.0396,0.0303
extreme_24356.jpg,Машина,Intern_Vasya,0.7746,0.0096,0.0134,0.023,0.0251,0.0309,0.0421,0.0189,0.0166,0.0459
extreme_24357.jpg,Машина,Intern_Vasya,0.0315,0.8111,0.0197,0.0406,0.0121,0.0186,0.0169,0.0174,0.0205,0.0116
extreme_24358.jpg,Пешеход,Intern_Vasya,0.1063,0.1009,0.1007,0.1089,0.0865,0.1149,0.0903,0.0837,0.0999,0.1079
extreme_24359.jpg,Пешеход,Intern_Vasya,0.0919,0.1077,0.1049,0.0982,0.0957,0.1043,0.1132,0.0917,0.1067,0.0857
extreme_24360.jpg,Пешеход,Expert_Bob,0.0098,0.8345,0.0085,0.0361,0.0165,0.0097,0.0215,0.031,0.0104,0.0222
extreme_24361.jpg,Пешеход,Intern_Vasya,0.0089,0.8076,0.0235,0.0198,0.0101,0.013,0.0418,0.0267,0.0197,0.0288
extreme_24362.jpg,Машина,Expert_Bob,0.7301,0.0258,0.036,0.0411,0.023,0.0318,0.0101,0.04,0.0274,0.0348
extreme_24363.jpg,Светофор,Expert_Bob,0.0252,0.0228,0.7341,0.0368,0.0406,0.0347,0.0183,0.0343,0.0328,0.0204
extreme_24364.jpg,Пешеход,Expert_Bob,0.0237,0.7676,0.0256,0.0165,0.0362,0.0152,0.0341,0.0355,0.0146,0.031
extreme_24365.jpg,Пешеход,AutoLabel,0.0976,0.0929,0.1056,0.1088,0.1067,0.089,0.1071,0.0958,0.0832,0.1133
extreme_24366.jpg,Пешеход,Expert_Bob,0.1062,0.0782,0.0961,0.0928,0.1108,0.093,0.1059,0.1133,0.1039,0.0999
extreme_24367.jpg,Машина,AutoLabel,0.7513,0.0368,0.0145,0.029,0.0343,0.0158,0.0444,0.0395,0.0115,0.0229
extreme_24368.jpg,Грузовик,AutoLabel,0.033,0.0376,0.0221,0.0405,0.0139,0.0359,0.0159,0.7434,0.0219,0.0358
extreme_24369.jpg,Светофор,Intern_Vasya,0.0311,0.0359,0.7618,0.0236,0.0164,0.0263,0.0223,0.0186,0.0331,0.0311
extreme_24370.jpg,Автобус,Expert_Bob,0.0211,0.0236,0.0137,0.0118,0.7754,0.0215,0.0219,0.0347,0.0399,0.0365
extreme_24371.jpg,Машина,Intern_Vasya,0.831,0.0139,0.0247,0.0238,0.0094,0.0411,0.0156,0.0172,0.0098,0.0135
extreme_24372.jpg,Светофор,AutoLabel,0.0451,0.0152,0.7632,0.0438,0.013,0.0107,0.0327,0.0337,0.0283,0.0144
extreme_24373.jpg,Пешеход,Intern_Vasya,0.0349,0.7622,0.011,0.0319,0.0107,0.0127,0.0416,0.0411,0.0419,0.012
extreme_24374.jpg,Автобус,Expert_Bob,0.0252,0.0267,0.0144,0.0142,0.8159,0.021,0.0109,0.0165,0.028,0.0272
extreme_24375.jpg,Светофор,Expert_Bob,0.0229,0.0192,0.7815,0.0234,0.0292,0.0326,0.0411,0.0188,0.0117,0.0196
extreme_24376.jpg,Машина,Intern_Vasya,0.8097,0.0204,0.0159,0.0118,0.0345,0.0089,0.0322,0.0321,0.0228,0.0116
extreme_24377.jpg,Пешеход,AutoLabel,0.039,0.7432,0.0308,0.0309,0.0195,0.011,0.0316,0.0361,0.0386,0.0193
extreme_24378.jpg,Машина,Expert_Bob,0.7906,0.0255,0.0147,0.0279,0.0127,0.0277,0.0271,0.0322,0.0233,0.0182
extreme_24379.jpg,Пешеход,AutoLabel,0.036,0.7349,0.0316,0.0368,0.0179,0.0261,0.0149,0.0224,0.0444,0.0351
extreme_24380.jpg,Машина,Expert_Bob,0.0353,0.7536,0.0118,0.0422,0.0229,0.0381,0.0315,0.0423,0.0107,0.0115
extreme_24381.jpg,Велосипед,Intern_Vasya,0.0328,0.0097,0.0197,0.0304,0.0103,0.0265,0.7943,0.0212,0.0455,0.0097
extreme_24382.jpg,Пешеход,AutoLabel,0.0157,0.0097,0.037,0.0248,0.0341,0.0232,0.0408,0.0337,0.0138,0.7672
extreme_24383.jpg,Грузовик,AutoLabel,0.0207,0.0284,0.0169,0.0236,0.0199,0.0226,0.0331,0.8005,0.0238,0.0104
extreme_24384.jpg,Машина,Expert_Bob,0.0462,0.0142,0.0234,0.0321,0.0211,0.783,0.025,0.0171,0.0203,0.0175
extreme_24385.jpg,Автобус,AutoLabel,0.0874,0.0934,0.1092,0.0948,0.1024,0.0933,0.0828,0.1199,0.1053,0.1115
extreme_24386.jpg,Машина,Expert_Bob,0.7781,0.0214,0.0332,0.0203,0.0211,0.0286,0.0309,0.0359,0.0165,0.0141
extreme_24387.jpg,Машина,Intern_Vasya,0.0158,0.7798,0.0174,0.0228,0.0141,0.0419,0.0104,0.0345,0.0326,0.0307
