id_объекта,истинный_класс,prob_Собака,prob_Кошка,prob_Мышь,разрешение,разметчик,неуверенность,энтропия
img_0545.jpg,Кошка,0.0165,0.952,0.0315,640x480,Expert_Anna,0.048,0.3224
img_0546.jpg,Собака,0.8841,0.0391,0.0768,640x480,Expert_Bob,0.1159,0.6244
img_0547.jpg,Собака,0.2872,0.3611,0.3517,1920x1080,Intern_Vasya,0.6389,1.5778
img_0548.jpg,Мышь,0.0798,0.0284,0.8917,640x480,Expert_Bob,0.1083,0.5844
img_0549.jpg,Собака,0.9691,0.0136,0.0173,800x600,Expert_Bob,0.0309,0.2295
img_0550.jpg,Собака,0.8786,0.0627,0.0587,1920x1080,Intern_Vasya,0.1214,0.6547
img_0551.jpg,Кошка,0.0652,0.8931,0.0417,640x480,Expert_Anna,0.1069,0.5936
img_0552.jpg,Кошка,0.096,0.8474,0.0566,1920x1080,Expert_Anna,0.1526,0.7615
img_0553.jpg,Мышь,0.0743,0.0566,0.8691,800x600,Expert_Anna,0.1309,0.6891
img_0554.jpg,Кошка,0.0471,0.0954,0.8574,800x600,Expert_Anna,0.1426,0.7213
img_0555.jpg,Собака,0.8893,0.0752,0.0356,1920x1080,Expert_Bob,0.1107,0.6026
img_0556.jpg,Собака,0.09,0.8131,0.0969,640x480,Intern_Vasya,0.1869,0.8817
img_0557.jpg,Собака,0.027,0.8862,0.0867,640x480,Expert_Bob,0.1138,0.601
img_0558.jpg,Собака,0.0262,0.9016,0.0722,800x600,Expert_Anna,0.0984,0.5462
img_0559.jpg,Кошка,0.3444,0.3464,0.3092,640x480,Expert_Anna,0.6536,1.583
img_0560.jpg,Собака,0.8638,0.0444,0.0919,800x600,Intern_Vasya,0.1362,0.6984
img_0561.jpg,Кошка,0.0647,0.8492,0.0861,640x480,Intern_Vasya,0.1508,0.7604
img_0562.jpg,Кошка,0.0263,0.0119,0.9618,640x480,Expert_Bob,0.0382,0.2682
img_0563.jpg,Собака,0.3454,0.372,0.2826,1920x1080,Expert_Anna,0.628,1.5757
img_0564.jpg,Собака,0.0678,0.8542,0.078,1920x1080,Expert_Bob,0.1458,0.7445
img_0565.jpg,Собака,0.888,0.0738,0.0382,800x600,Expert_Bob,0.112,0.6096
img_0566.jpg,Собака,0.3572,0.3313,0.3115,1920x1080,Expert_Bob,0.6428,1.5827
img_0567.jpg,Кошка,0.3243,0.367,0.3087,1920x1080,Intern_Vasya,0.633,1.5811
img_0568.jpg,Собака,0.8379,0.0758,0.0863,800x600,Intern_Vasya,0.1621,0.8009
img_0569.jpg,Кошка,0.0336,0.0242,0.9422,640x480,Expert_Bob,0.0578,0.3753
img_0570.jpg,Кошка,0.3373,0.3375,0.3252,800x600,Expert_Bob,0.6625,1.5847
img_0571.jpg,Кошка,0.0386,0.9129,0.0485,1920x1080,Expert_Bob,0.0871,0.513
img_0572.jpg,Собака,0.3456,0.3046,0.3498,640x480,Expert_Bob,0.6502,1.5822
img_0573.jpg,Собака,0.9044,0.0779,0.0177,800x600,Intern_Vasya,0.0956,0.521
img_0574.jpg,Кошка,0.0897,0.0314,0.879,1920x1080,Intern_Vasya,0.121,0.6324
img_0575.jpg,Кошка,0.068,0.0726,0.8594,1920x1080,Intern_Vasya,0.1406,0.7263
img_0576.jpg,Собака,0.3329,0.3241,0.343,1920x1080,Intern_Vasya,0.657,1.5846
img_0577.jpg,Собака,0.0624,0.8575,0.0802,640x480,Expert_Anna,0.1425,0.7319
img_0578.jpg,Кошка,0.0745,0.8947,0.0308,800x600,Intern_Vasya,0.1053,0.5774
img_0579.jpg,Собака,0.3526,0.3516,0.2958,640x480,Intern_Vasya,0.6474,1.5803
img_0580.jpg,Собака,0.0482,0.8675,0.0843,800x600,Expert_Anna,0.1325,0.6896
img_0581.jpg,Собака,0.8819,0.0981,0.02,800x600,Intern_Vasya,0.1181,0.6014
img_0582.jpg,Собака,0.8345,0.0749,0.0906,800x600,Intern_Vasya,0.1655,0.8117
img_0583.jpg,Собака,0.8803,0.0339,0.0858,1920x1080,Intern_Vasya,0.1197,0.6314
img_0584.jpg,Собака,0.8965,0.0111,0.0924,800x600,Expert_Bob,0.1035,0.5309
img_0585.jpg,Кошка,0.036,0.9299,0.034,1920x1080,Expert_Anna,0.0701,0.436
img_0586.jpg,Мышь,0.0221,0.0804,0.8975,800x600,Expert_Bob,0.1025,0.554
img_0587.jpg,Собака,0.9312,0.0121,0.0567,640x480,Intern_Vasya,0.0688,0.4076
img_0588.jpg,Кошка,0.0613,0.9032,0.0355,800x600,Expert_Bob,0.0968,0.5505
img_0589.jpg,Кошка,0.0139,0.0884,0.8977,800x600,Expert_Anna,0.1023,0.5349
img_0590.jpg,Кошка,0.3336,0.3729,0.2935,640x480,Expert_Anna,0.6271,1.5781
img_0591.jpg,Кошка,0.0189,0.8911,0.09,1920x1080,Intern_Vasya,0.1089,0.5691
img_0592.jpg,Собака,0.8281,0.0917,0.0801,1920x1080,Expert_Anna,0.1719,0.8332
img_0593.jpg,Кошка,0.0171,0.092,0.891,800x600,Intern_Vasya,0.109,0.5654
img_0594.jpg,Кошка,0.0176,0.9152,0.0671,800x600,Expert_Anna,0.0848,0.4811
img_0595.jpg,Собака,0.8819,0.0615,0.0566,800x600,Expert_Anna,0.1181,0.6418
img_0596.jpg,Кошка,0.3109,0.3326,0.3565,1920x1080,Expert_Anna,0.6435,1.5827
img_0597.jpg,Кошка,0.0623,0.8892,0.0485,1920x1080,Expert_Anna,0.1108,0.6119
img_0598.jpg,Собака,0.861,0.0644,0.0746,1920x1080,Expert_Bob,0.139,0.7201
img_0599.jpg,Кошка,0.3486,0.3162,0.3352,1920x1080,Expert_Anna,0.6514,1.5838
img_0600.jpg,Кошка,0.0507,0.8595,0.0898,1920x1080,Intern_Vasya,0.1405,0.7181
img_0601.jpg,Собака,0.0803,0.8496,0.07,1920x1080,Expert_Anna,0.1504,0.7605
img_0602.jpg,Кошка,0.0368,0.9045,0.0587,640x480,Intern_Vasya,0.0955,0.5464
img_0603.jpg,Собака,0.867,0.0351,0.0979,640x480,Expert_Bob,0.133,0.6763
img_0604.jpg,Собака,0.0549,0.8782,0.0669,640x480,Intern_Vasya,0.1218,0.6555
img_0605.jpg,Собака,0.9229,0.065,0.0121,1920x1080,Intern_Vasya,0.0771,0.4402
img_0606.jpg,Кошка,0.0327,0.0147,0.9526,1920x1080,Intern_Vasya,0.0474,0.3176
img_0607.jpg,Кошка,0.0827,0.8608,0.0565,1920x1080,Expert_Bob,0.1392,0.7178
img_0608.jpg,Кошка,0.3763,0.3325,0.2912,640x480,Expert_Bob,0.6237,1.5771
img_0609.jpg,Кошка,0.0653,0.8937,0.0409,800x600,Expert_Bob,0.1063,0.5906
img_0610.jpg,Собака,0.8857,0.0488,0.0656,1920x1080,Expert_Anna,0.1143,0.6255
img_0611.jpg,Собака,0.3152,0.3413,0.3435,800x600,Expert_Anna,0.6565,1.5839
img_0612.jpg,Кошка,0.0465,0.0456,0.9079,640x480,Intern_Vasya,0.0921,0.5355
img_0613.jpg,Собака,0.8895,0.0343,0.0763,1920x1080,Expert_Bob,0.1105,0.6004
img_0614.jpg,Кошка,0.0928,0.0112,0.8959,800x600,Expert_Anna,0.1041,0.5329
img_0615.jpg,Кошка,0.0339,0.0157,0.9504,1920x1080,Expert_Bob,0.0496,0.3294
img_0616.jpg,Собака,0.3083,0.3473,0.3444,1920x1080,Expert_Anna,0.6527,1.5829
img_0617.jpg,Собака,0.3368,0.3211,0.3421,640x480,Intern_Vasya,0.6579,1.5844
img_0618.jpg,Кошка,0.0807,0.9015,0.0179,800x600,Expert_Bob,0.0985,0.5318
img_0619.jpg,Мышь,0.0917,0.0679,0.8404,1920x1080,Intern_Vasya,0.1596,0.7904
img_0620.jpg,Собака,0.0574,0.8817,0.0609,800x600,Expert_Anna,0.1183,0.6427
img_0621.jpg,Кошка,0.3186,0.3523,0.329,800x600,Expert_Anna,0.6477,1.5837
img_0622.jpg,Кошка,0.3046,0.3965,0.2989,800x600,Expert_Bob,0.6035,1.5723
img_0623.jpg,Кошка,0.0612,0.9272,0.0116,800x600,Expert_Bob,0.0728,0.4223
img_0624.jpg,Кошка,0.0403,0.8914,0.0683,1920x1080,Intern_Vasya,0.1086,0.599
img_0625.jpg,Собака,0.0211,0.9381,0.0409,1920x1080,Expert_Bob,0.0619,0.3926
img_0626.jpg,Собака,0.8477,0.0828,0.0695,1920x1080,Intern_Vasya,0.1523,0.767
img_0627.jpg,Собака,0.9292,0.034,0.0368,640x480,Intern_Vasya,0.0708,0.4396
img_0628.jpg,Кошка,0.0457,0.8777,0.0766,1920x1080,Expert_Bob,0.1223,0.6525
img_0629.jpg,Собака,0.9123,0.0489,0.0388,1920x1080,Expert_Bob,0.0877,0.5156
img_0630.jpg,Кошка,0.0418,0.0617,0.8965,800x600,Expert_Bob,0.1035,0.5807
img_0631.jpg,Кошка,0.0475,0.8995,0.053,640x480,Intern_Vasya,0.1005,0.5709
img_0632.jpg,Кошка,0.0981,0.8759,0.026,640x480,Expert_Bob,0.1241,0.6329
img_0633.jpg,Собака,0.3404,0.3494,0.3102,800x600,Expert_Anna,0.6506,1.5831
img_0634.jpg,Кошка,0.0167,0.9446,0.0387,640x480,Expert_Anna,0.0554,0.3578
img_0635.jpg,Кошка,0.0589,0.0391,0.902,1920x1080,Intern_Vasya,0.098,0.5577
img_0636.jpg,Собака,0.9041,0.0729,0.023,1920x1080,Intern_Vasya,0.0959,0.5321
img_0637.jpg,Собака,0.2828,0.3406,0.3765,1920x1080,Expert_Anna,0.6235,1.5751
img_0638.jpg,Кошка,0.0479,0.9384,0.0137,640x480,Intern_Vasya,0.0616,0.3809
img_0639.jpg,Кошка,0.3136,0.3097,0.3767,800x600,Intern_Vasya,0.6233,1.579
img_0640.jpg,Собака,0.8661,0.038,0.0959,640x480,Expert_Bob,0.1339,0.6833
img_0641.jpg,Собака,0.877,0.0367,0.0863,800x600,Intern_Vasya,0.123,0.6461
img_0642.jpg,Мышь,0.0724,0.0846,0.843,640x480,Intern_Vasya,0.157,0.7834
img_0643.jpg,Собака,0.0456,0.9133,0.0411,1920x1080,Expert_Anna,0.0867,0.5119
img_0644.jpg,Кошка,0.0232,0.9196,0.0572,1920x1080,Expert_Anna,0.0804,0.4733
img_0645.jpg,Кошка,0.0875,0.8742,0.0383,800x600,Expert_Bob,0.1258,0.6573
img_0646.jpg,Кошка,0.0299,0.9257,0.0444,800x600,Expert_Bob,0.0743,0.454
img_0647.jpg,Кошка,0.0908,0.0564,0.8528,1920x1080,Expert_Bob,0.1472,0.7441
img_0648.jpg,Кошка,0.0233,0.0518,0.9249,640x480,Intern_Vasya,0.0751,0.4518
img_0649.jpg,Кошка,0.0438,0.8715,0.0847,800x600,Expert_Bob,0.1285,0.6723
img_0650.jpg,Кошка,0.0635,0.9073,0.0292,1920x1080,Intern_Vasya,0.0927,0.5287
img_0651.jpg,Собака,0.8831,0.0553,0.0616,800x600,Intern_Vasya,0.1169,0.637
img_0652.jpg,Кошка,0.0902,0.8399,0.0699,1920x1080,Intern_Vasya,0.1601,0.7928
img_0653.jpg,Кошка,0.0889,0.8294,0.0817,640x480,Intern_Vasya,0.1706,0.8295
img_0654.jpg,Собака,0.8878,0.0316,0.0806,1920x1080,Intern_Vasya,0.1122,0.6027
img_0655.jpg,Кошка,0.0242,0.0534,0.9224,640x480,Intern_Vasya,0.0776,0.4631
img_0656.jpg,Собака,0.089,0.8666,0.0444,800x600,Expert_Anna,0.1334,0.6891
img_0657.jpg,Мышь,0.0282,0.0782,0.8936,640x480,Expert_Bob,0.1064,0.5777
img_0658.jpg,Кошка,0.0481,0.874,0.0779,640x480,Expert_Anna,0.126,0.6672
img_0659.jpg,Кошка,0.0449,0.0812,0.8739,640x480,Intern_Vasya,0.1261,0.6651
img_0660.jpg,Собака,0.3846,0.3175,0.2979,1920x1080,Intern_Vasya,0.6154,1.5762
img_0661.jpg,Кошка,0.076,0.8485,0.0755,800x600,Expert_Anna,0.1515,0.7651
img_0662.jpg,Собака,0.8651,0.0863,0.0486,1920x1080,Expert_Bob,0.1349,0.6979
img_0663.jpg,Кошка,0.3402,0.3799,0.2799,640x480,Expert_Bob,0.6201,1.5738
img_0664.jpg,Мышь,0.0501,0.0681,0.8819,640x480,Expert_Bob,0.1181,0.6403
img_0665.jpg,Кошка,0.0217,0.9367,0.0416,1920x1080,Expert_Bob,0.0633,0.3991
img_0666.jpg,Кошка,0.0376,0.8593,0.1031,1920x1080,Intern_Vasya,0.1407,0.7039
img_0667.jpg,Кошка,0.0959,0.8228,0.0813,640x480,Expert_Bob,0.1772,0.8502
img_0668.jpg,Кошка,0.279,0.3607,0.3603,1920x1080,Expert_Bob,0.6393,1.5751
img_0669.jpg,Собака,0.3493,0.3002,0.3505,640x480,Expert_Anna,0.6495,1.5813
img_0670.jpg,Кошка,0.0708,0.8586,0.0706,1920x1080,Expert_Anna,0.1414,0.7293
img_0671.jpg,Собака,0.9189,0.0203,0.0608,800x600,Expert_Bob,0.0811,0.4719
img_0672.jpg,Собака,0.9326,0.0502,0.0172,800x600,Expert_Bob,0.0674,0.4114
img_0673.jpg,Кошка,0.0215,0.8759,0.1026,1920x1080,Expert_Anna,0.1241,0.6236
img_0674.jpg,Собака,0.8966,0.0628,0.0407,640x480,Intern_Vasya,0.1034,0.5799
img_0675.jpg,Кошка,0.0582,0.0861,0.8557,1920x1080,Expert_Bob,0.1443,0.7358
img_0676.jpg,Собака,0.3099,0.3563,0.3339,640x480,Intern_Vasya,0.6437,1.5826
img_0677.jpg,Кошка,0.0296,0.0338,0.9365,640x480,Intern_Vasya,0.0635,0.4041
img_0678.jpg,Собака,0.8722,0.0897,0.0381,1920x1080,Expert_Bob,0.1278,0.6637
img_0679.jpg,Собака,0.8466,0.0626,0.0908,1920x1080,Expert_Anna,0.1534,0.7679
img_0680.jpg,Собака,0.9155,0.0645,0.0199,800x600,Expert_Anna,0.0845,0.4841
img_0681.jpg,Собака,0.0533,0.8862,0.0605,640x480,Intern_Vasya,0.1138,0.6247
img_0682.jpg,Собака,0.3024,0.3773,0.3203,800x600,Expert_Anna,0.6227,1.5784
img_0683.jpg,Собака,0.8447,0.0784,0.0769,800x600,Expert_Bob,0.1553,0.7782
img_0684.jpg,Кошка,0.0575,0.8618,0.0807,800x600,Expert_Bob,0.1382,0.7149
img_0685.jpg,Собака,0.0549,0.923,0.0221,640x480,Intern_Vasya,0.077,0.4581
img_0686.jpg,Собака,0.8734,0.0845,0.0421,640x480,Expert_Anna,0.1266,0.6642
img_0687.jpg,Собака,0.9501,0.0145,0.0354,800x600,Expert_Bob,0.0499,0.3294
img_0688.jpg,Собака,0.3044,0.3976,0.2981,800x600,Intern_Vasya,0.6024,1.5719
img_0689.jpg,Кошка,0.0362,0.9206,0.0432,800x600,Expert_Bob,0.0794,0.479
img_0690.jpg,Собака,0.0429,0.8702,0.0869,1920x1080,Intern_Vasya,0.1298,0.6757
img_0691.jpg,Мышь,0.0708,0.0789,0.8503,640x480,Expert_Anna,0.1497,0.7585
img_0692.jpg,Мышь,0.041,0.0903,0.8686,640x480,Expert_Anna,0.1314,0.6787
img_0693.jpg,Собака,0.893,0.0429,0.064,640x480,Expert_Anna,0.107,0.5945
img_0694.jpg,Кошка,0.2988,0.3268,0.3744,800x600,Intern_Vasya,0.6256,1.5787
img_0695.jpg,Собака,0.3182,0.3549,0.3269,1920x1080,Expert_Bob,0.6451,1.5834
img_0696.jpg,Кошка,0.3589,0.3447,0.2964,800x600,Expert_Anna,0.6411,1.5802
img_0697.jpg,Собака,0.8451,0.0839,0.071,640x480,Expert_Bob,0.1549,0.7761
img_0698.jpg,Кошка,0.0415,0.0942,0.8643,640x480,Expert_Bob,0.1357,0.6934
img_0699.jpg,Кошка,0.3416,0.326,0.3323,800x600,Intern_Vasya,0.6584,1.5847
img_0700.jpg,Кошка,0.0432,0.8778,0.079,640x480,Expert_Anna,0.1222,0.6502
img_0701.jpg,Собака,0.8889,0.0832,0.0279,640x480,Expert_Bob,0.1111,0.5936
img_0702.jpg,Собака,0.325,0.3755,0.2995,640x480,Intern_Vasya,0.6245,1.5786
img_0703.jpg,Кошка,0.0761,0.8848,0.0392,800x600,Expert_Bob,0.1152,0.6222
img_0704.jpg,Собака,0.8893,0.0737,0.037,1920x1080,Intern_Vasya,0.1107,0.6038
img_0705.jpg,Кошка,0.0437,0.9295,0.0268,640x480,Intern_Vasya,0.0705,0.4353
img_0706.jpg,Собака,0.9337,0.049,0.0173,800x600,Intern_Vasya,0.0663,0.4069
img_0707.jpg,Кошка,0.0597,0.85,0.0902,800x600,Expert_Anna,0.15,0.7551
img_0708.jpg,Собака,0.9405,0.0461,0.0134,1920x1080,Expert_Anna,0.0595,0.3712
img_0709.jpg,Кошка,0.3276,0.3458,0.3266,800x600,Expert_Bob,0.6542,1.5845
img_0710.jpg,Собака,0.3457,0.3627,0.2916,640x480,Expert_Bob,0.6373,1.5789
img_0711.jpg,Собака,0.8582,0.0894,0.0524,640x480,Intern_Vasya,0.1418,0.7237
img_0712.jpg,Собака,0.8495,0.0753,0.0752,1920x1080,Intern_Vasya,0.1505,0.7616
img_0713.jpg,Собака,0.0927,0.8964,0.0109,640x480,Expert_Anna,0.1036,0.5306
img_0714.jpg,Кошка,0.0898,0.8733,0.0369,640x480,Expert_Anna,0.1267,0.6586
img_0715.jpg,Кошка,0.0379,0.903,0.059,800x600,Intern_Vasya,0.097,0.5528
img_0716.jpg,Собака,0.9514,0.0104,0.0381,800x600,Intern_Vasya,0.0486,0.3165
img_0717.jpg,Собака,0.3648,0.3622,0.2729,800x600,Expert_Bob,0.6352,1.5727
img_0718.jpg,Собака,0.3374,0.336,0.3266,1920x1080,Expert_Bob,0.6626,1.5848
img_0719.jpg,Кошка,0.0568,0.9018,0.0414,640x480,Expert_Anna,0.0982,0.5597
img_0720.jpg,Собака,0.3201,0.3327,0.3472,1920x1080,Intern_Vasya,0.6528,1.5842
img_0721.jpg,Собака,0.0719,0.9139,0.0142,1920x1080,Expert_Bob,0.0861,0.4789
img_0722.jpg,Собака,0.834,0.0745,0.0916,800x600,Intern_Vasya,0.166,0.8134
img_0723.jpg,Кошка,0.0984,0.8579,0.0437,640x480,Expert_Bob,0.1421,0.7162
img_0724.jpg,Кошка,0.3167,0.3215,0.3618,640x480,Expert_Anna,0.6382,1.5823
img_0725.jpg,Собака,0.0759,0.9021,0.022,640x480,Expert_Anna,0.0979,0.5376
img_0726.jpg,Кошка,0.3369,0.3224,0.3407,800x600,Intern_Vasya,0.6593,1.5846
img_0727.jpg,Кошка,0.3053,0.3238,0.3709,800x600,Expert_Anna,0.6291,1.5801
img_0728.jpg,Собака,0.8678,0.0486,0.0837,800x600,Intern_Vasya,0.1322,0.6891
img_0729.jpg,Собака,0.9644,0.0244,0.0112,640x480,Expert_Anna,0.0356,0.2537
img_0730.jpg,Кошка,0.048,0.8601,0.0919,800x600,Intern_Vasya,0.1399,0.7138
img_0731.jpg,Кошка,0.0352,0.0611,0.9037,1920x1080,Intern_Vasya,0.0963,0.5484
img_0732.jpg,Собака,0.8709,0.0796,0.0495,1920x1080,Expert_Bob,0.1291,0.679
img_0733.jpg,Кошка,0.3536,0.322,0.3244,800x600,Expert_Anna,0.6464,1.5836
img_0734.jpg,Собака,0.9568,0.0287,0.0144,800x600,Intern_Vasya,0.0432,0.2961
img_0735.jpg,Кошка,0.0953,0.8204,0.0842,640x480,Expert_Bob,0.1796,0.8581
img_0736.jpg,Собака,0.0817,0.8374,0.081,800x600,Expert_Anna,0.1626,0.8033
img_0737.jpg,Собака,0.8418,0.0974,0.0607,1920x1080,Expert_Bob,0.1582,0.7818
img_0738.jpg,Собака,0.9199,0.0635,0.0166,800x600,Expert_Anna,0.0801,0.4615
img_0739.jpg,Кошка,0.0853,0.8441,0.0706,800x600,Intern_Vasya,0.1559,0.7793
img_0740.jpg,Кошка,0.0835,0.8665,0.05,800x600,Intern_Vasya,0.1335,0.6943
img_0741.jpg,Кошка,0.0732,0.8772,0.0496,1920x1080,Intern_Vasya,0.1228,0.6569
img_0742.jpg,Собака,0.8579,0.0699,0.0723,800x600,Expert_Anna,0.1421,0.732
img_0743.jpg,Кошка,0.3256,0.3552,0.3192,1920x1080,Expert_Bob,0.6448,1.5834
img_0744.jpg,Кошка,0.0108,0.9483,0.0409,800x600,Expert_Bob,0.0517,0.3318
img_0745.jpg,Кошка,0.0332,0.9343,0.0325,1920x1080,Expert_Anna,0.0657,0.4154
img_0746.jpg,Собака,0.3586,0.3567,0.2846,640x480,Expert_Bob,0.6414,1.577
img_0747.jpg,Кошка,0.3421,0.3103,0.3476,800x600,Expert_Anna,0.6524,1.5832
img_0748.jpg,Кошка,0.3618,0.3154,0.3228,1920x1080,Expert_Anna,0.6382,1.5823
img_0749.jpg,Кошка,0.048,0.8478,0.1042,640x480,Intern_Vasya,0.1522,0.7522
img_0750.jpg,Собака,0.0736,0.884,0.0425,800x600,Expert_Bob,0.116,0.6279
img_0751.jpg,Кошка,0.0877,0.0905,0.8218,640x480,Intern_Vasya,0.1782,0.8543
img_0752.jpg,Кошка,0.0801,0.8597,0.0602,800x600,Expert_Anna,0.1403,0.7233
img_0753.jpg,Мышь,0.943,0.0306,0.0264,1920x1080,Intern_Vasya,0.057,0.3722
img_0754.jpg,Кошка,0.0224,0.9427,0.0349,640x480,Expert_Bob,0.0573,0.3719
img_0755.jpg,Кошка,0.2961,0.3211,0.3828,640x480,Expert_Bob,0.6172,1.5765
img_0756.jpg,Собака,0.8483,0.0918,0.0599,800x600,Intern_Vasya,0.1517,0.7609
img_0757.jpg,Собака,0.8636,0.0572,0.0792,640x480,Expert_Anna,0.1364,0.7086
img_0758.jpg,Собака,0.2949,0.3548,0.3503,640x480,Expert_Bob,0.6452,1.58
img_0759.jpg,Собака,0.8743,0.0469,0.0788,640x480,Expert_Anna,0.1257,0.6653
img_0760.jpg,Кошка,0.0596,0.0309,0.9094,1920x1080,Intern_Vasya,0.0906,0.5221
img_0761.jpg,Мышь,0.3165,0.3795,0.3039,640x480,Expert_Bob,0.6205,1.578
img_0762.jpg,Кошка,0.2997,0.3099,0.3904,800x600,Expert_Anna,0.6096,1.5745
img_0763.jpg,Мышь,0.8807,0.043,0.0762,800x600,Expert_Bob,0.1193,0.6396
img_0764.jpg,Собака,0.8589,0.0673,0.0738,640x480,Intern_Vasya,0.1411,0.728
img_0765.jpg,Собака,0.0253,0.9122,0.0625,800x600,Intern_Vasya,0.0878,0.5051
img_0766.jpg,Кошка,0.0475,0.9313,0.0212,640x480,Expert_Bob,0.0687,0.4223
img_0767.jpg,Собака,0.0114,0.9236,0.065,1920x1080,Expert_Bob,0.0764,0.4358
img_0768.jpg,Собака,0.0983,0.8641,0.0377,800x600,Expert_Anna,0.1359,0.6894
img_0769.jpg,Мышь,0.9198,0.0095,0.0707,640x480,Expert_Bob,0.0802,0.445
img_0770.jpg,Собака,0.0283,0.8999,0.0719,800x600,Expert_Anna,0.1001,0.5555
img_0771.jpg,Кошка,0.047,0.9146,0.0384,800x600,Intern_Vasya,0.0854,0.5057
img_0772.jpg,Кошка,0.076,0.8845,0.0395,800x600,Intern_Vasya,0.1155,0.6233
img_0773.jpg,Собака,0.3265,0.3517,0.3218,1920x1080,Expert_Bob,0.6483,1.5839
img_0774.jpg,Кошка,0.3148,0.3441,0.3412,1920x1080,Expert_Anna,0.6559,1.5838
img_0775.jpg,Собака,0.8623,0.0612,0.0765,1920x1080,Intern_Vasya,0.1377,0.7147
img_0776.jpg,Кошка,0.0816,0.8212,0.0973,640x480,Expert_Bob,0.1788,0.8555
img_0777.jpg,Кошка,0.0328,0.062,0.9052,800x600,Intern_Vasya,0.0948,0.5405
img_0778.jpg,Собака,0.9224,0.0198,0.0579,800x600,Expert_Anna,0.0776,0.4575
img_0779.jpg,Кошка,0.0408,0.8795,0.0797,800x600,Expert_Bob,0.1205,0.6421
img_0780.jpg,Кошка,0.0676,0.8479,0.0845,1920x1080,Intern_Vasya,0.1521,0.7658
img_0781.jpg,Мышь,0.0677,0.0784,0.8539,640x480,Intern_Vasya,0.1461,0.7455
img_0782.jpg,Собака,0.3195,0.3461,0.3344,800x600,Expert_Bob,0.6539,1.5842
img_0783.jpg,Кошка,0.3424,0.3404,0.3172,1920x1080,Expert_Bob,0.6576,1.5841
img_0784.jpg,Кошка,0.0708,0.8397,0.0894,1920x1080,Expert_Anna,0.1603,0.7935
img_0785.jpg,Кошка,0.0416,0.8826,0.0759,1920x1080,Intern_Vasya,0.1174,0.6322
img_0786.jpg,Кошка,0.0478,0.8604,0.0917,800x600,Expert_Bob,0.1396,0.7124
img_0787.jpg,Кошка,0.0758,0.8731,0.0511,640x480,Expert_Anna,0.1269,0.6723
img_0788.jpg,Собака,0.3316,0.3517,0.3166,640x480,Intern_Vasya,0.6483,1.5836
img_0789.jpg,Собака,0.0891,0.86,0.0509,1920x1080,Intern_Vasya,0.14,0.7166
img_0790.jpg,Кошка,0.0815,0.8421,0.0763,640x480,Intern_Vasya,0.1579,0.7868
img_0791.jpg,Собака,0.8832,0.0233,0.0935,640x480,Expert_Anna,0.1168,0.6043
img_0792.jpg,Кошка,0.3119,0.3199,0.3682,1920x1080,Expert_Bob,0.6318,1.581
img_0793.jpg,Собака,0.8894,0.0791,0.0315,640x480,Intern_Vasya,0.1106,0.5971
img_0794.jpg,Собака,0.0643,0.8398,0.0958,1920x1080,Expert_Bob,0.1602,0.7903
img_0795.jpg,Кошка,0.0718,0.8679,0.0603,640x480,Expert_Bob,0.1321,0.6945
img_0796.jpg,Собака,0.3176,0.3326,0.3498,800x600,Expert_Anna,0.6502,1.5838
img_0797.jpg,Собака,0.8692,0.0812,0.0496,800x600,Expert_Anna,0.1308,0.6849
img_0798.jpg,Собака,0.9166,0.0352,0.0482,800x600,Intern_Vasya,0.0834,0.496
img_0799.jpg,Собака,0.3382,0.3192,0.3426,800x600,Expert_Bob,0.6574,1.5843
img_0800.jpg,Кошка,0.0875,0.8476,0.0649,640x480,Intern_Vasya,0.1524,0.7658
img_0801.jpg,Кошка,0.0302,0.8859,0.0839,800x600,Expert_Anna,0.1141,0.6073
img_0802.jpg,Кошка,0.0327,0.9216,0.0457,1920x1080,Intern_Vasya,0.0784,0.4734
img_0803.jpg,Собака,0.9224,0.0531,0.0245,640x480,Intern_Vasya,0.0776,0.4635
img_0804.jpg,Кошка,0.0196,0.9062,0.0742,800x600,Intern_Vasya,0.0938,0.5184
img_0805.jpg,Мышь,0.0511,0.0438,0.905,1920x1080,Expert_Anna,0.095,0.5472
img_0806.jpg,Кошка,0.031,0.9317,0.0372,640x480,Intern_Vasya,0.0683,0.4271
img_0807.jpg,Собака,0.3222,0.3606,0.3172,640x480,Intern_Vasya,0.6394,1.5826
img_0808.jpg,Собака,0.884,0.0173,0.0987,1920x1080,Intern_Vasya,0.116,0.5882
img_0809.jpg,Собака,0.8765,0.0607,0.0628,800x600,Intern_Vasya,0.1235,0.6628
img_0810.jpg,Кошка,0.0381,0.0127,0.9491,800x600,Expert_Anna,0.0509,0.3311
img_0811.jpg,Собака,0.3313,0.3437,0.325,800x600,Intern_Vasya,0.6563,1.5846
img_0812.jpg,Кошка,0.3215,0.3275,0.3509,1920x1080,Expert_Bob,0.6491,1.5839
img_0813.jpg,Кошка,0.0939,0.8853,0.0208,1920x1080,Expert_Bob,0.1147,0.5923
img_0814.jpg,Кошка,0.0929,0.8197,0.0875,1920x1080,Expert_Bob,0.1803,0.8611
img_0815.jpg,Собака,0.8588,0.0715,0.0697,800x600,Intern_Vasya,0.1412,0.7286
img_0816.jpg,Собака,0.9029,0.0637,0.0334,1920x1080,Intern_Vasya,0.0971,0.5499
