id_объекта,истинный_класс,prob_Собака,prob_Кошка,prob_Мышь,разрешение,разметчик
img_0675.jpg,Кошка,0.0582,0.0861,0.8557,1920x1080,Expert_Bob
img_0676.jpg,Собака,0.3099,0.3563,0.3339,640x480,Intern_Vasya
img_0677.jpg,Кошка,0.0296,0.0338,0.9365,640x480,Intern_Vasya
img_0678.jpg,Собака,0.8722,0.0897,0.0381,1920x1080,Expert_Bob
img_0679.jpg,Собака,0.8466,0.0626,0.0908,1920x1080,Expert_Anna
img_0680.jpg,Собака,0.9155,0.0645,0.0199,800x600,Expert_Anna
img_0681.jpg,Собака,0.0533,0.8862,0.0605,640x480,Intern_Vasya
img_0682.jpg,Собака,0.3024,0.3773,0.3203,800x600,Expert_Anna
img_0683.jpg,Собака,0.8447,0.0784,0.0769,800x600,Expert_Bob
img_0684.jpg,Кошка,0.0575,0.8618,0.0807,800x600,Expert_Bob
img_0685.jpg,Собака,0.0549,0.923,0.0221,640x480,Intern_Vasya
img_0686.jpg,Собака,0.8734,0.0845,0.0421,640x480,Expert_Anna
img_0687.jpg,Собака,0.9501,0.0145,0.0354,800x600,Expert_Bob
img_0688.jpg,Собака,0.3044,0.3976,0.2981,800x600,Intern_Vasya
img_0689.jpg,Кошка,0.0362,0.9206,0.0432,800x600,Expert_Bob
img_0690.jpg,Собака,0.0429,0.8702,0.0869,1920x1080,Intern_Vasya
img_0691.jpg,Мышь,0.0708,0.0789,0.8503,640x480,Expert_Anna
img_0692.jpg,Мышь,0.041,0.0903,0.8686,640x480,Expert_Anna
img_0693.jpg,Собака,0.893,0.0429,0.064,640x480,Expert_Anna
img_0694.jpg,Кошка,0.2988,0.3268,0.3744,800x600,Intern_Vasya
img_0695.jpg,Собака,0.3182,0.3549,0.3269,1920x1080,Expert_Bob
img_0696.jpg,Кошка,0.3589,0.3447,0.2964,800x600,Expert_Anna
img_0697.jpg,Собака,0.8451,0.0839,0.071,640x480,Expert_Bob
img_0698.jpg,Кошка,0.0415,0.0942,0.8643,640x480,Expert_Bob
img_0699.jpg,Кошка,0.3416,0.326,0.3323,800x600,Intern_Vasya
img_0700.jpg,Кошка,0.0432,0.8778,0.079,640x480,Expert_Anna
img_0701.jpg,Собака,0.8889,0.0832,0.0279,640x480,Expert_Bob
img_0702.jpg,Собака,0.325,0.3755,0.2995,640x480,Intern_Vasya
img_0703.jpg,Кошка,0.0761,0.8848,0.0392,800x600,Expert_Bob
img_0704.jpg,Собака,0.8893,0.0737,0.037,1920x1080,Intern_Vasya
img_0705.jpg,Кошка,0.0437,0.9295,0.0268,640x480,Intern_Vasya
img_0706.jpg,Собака,0.9337,0.049,0.0173,800x600,Intern_Vasya
img_0707.jpg,Кошка,0.0597,0.85,0.0902,800x600,Expert_Anna
img_0708.jpg,Собака,0.9405,0.0461,0.0134,1920x1080,Expert_Anna
img_0709.jpg,Кошка,0.3276,0.3458,0.3266,800x600,Expert_Bob
img_0710.jpg,Собака,0.3457,0.3627,0.2916,640x480,Expert_Bob
img_0711.jpg,Собака,0.8582,0.0894,0.0524,640x480,Intern_Vasya
img_0712.jpg,Собака,0.8495,0.0753,0.0752,1920x1080,Intern_Vasya
img_0713.jpg,Собака,0.0927,0.8964,0.0109,640x480,Expert_Anna
img_0714.jpg,Кошка,0.0898,0.8733,0.0369,640x480,Expert_Anna
img_0715.jpg,Кошка,0.0379,0.903,0.059,800x600,Intern_Vasya
img_0716.jpg,Собака,0.9514,0.0104,0.0381,800x600,Intern_Vasya
img_0717.jpg,Собака,0.3648,0.3622,0.2729,800x600,Expert_Bob
img_0718.jpg,Собака,0.3374,0.336,0.3266,1920x1080,Expert_Bob
img_0719.jpg,Кошка,0.0568,0.9018,0.0414,640x480,Expert_Anna
img_0720.jpg,Собака,0.3201,0.3327,0.3472,1920x1080,Intern_Vasya
img_0721.jpg,Собака,0.0719,0.9139,0.0142,1920x1080,Expert_Bob
img_0722.jpg,Собака,0.834,0.0745,0.0916,800x600,Intern_Vasya
img_0723.jpg,Кошка,0.0984,0.8579,0.0437,640x480,Expert_Bob
img_0724.jpg,Кошка,0.3167,0.3215,0.3618,640x480,Expert_Anna
img_0725.jpg,Собака,0.0759,0.9021,0.022,640x480,Expert_Anna
img_0726.jpg,Кошка,0.3369,0.3224,0.3407,800x600,Intern_Vasya
img_0727.jpg,Кошка,0.3053,0.3238,0.3709,800x600,Expert_Anna
img_0728.jpg,Собака,0.8678,0.0486,0.0837,800x600,Intern_Vasya
img_0729.jpg,Собака,0.9644,0.0244,0.0112,640x480,Expert_Anna
img_0730.jpg,Кошка,0.048,0.8601,0.0919,800x600,Intern_Vasya
img_0731.jpg,Кошка,0.0352,0.0611,0.9037,1920x1080,Intern_Vasya
img_0732.jpg,Собака,0.8709,0.0796,0.0495,1920x1080,Expert_Bob
img_0733.jpg,Кошка,0.3536,0.322,0.3244,800x600,Expert_Anna
img_0734.jpg,Собака,0.9568,0.0287,0.0144,800x600,Intern_Vasya
img_0735.jpg,Кошка,0.0953,0.8204,0.0842,640x480,Expert_Bob
img_0736.jpg,Собака,0.0817,0.8374,0.081,800x600,Expert_Anna
img_0737.jpg,Собака,0.8418,0.0974,0.0607,1920x1080,Expert_Bob
img_0738.jpg,Собака,0.9199,0.0635,0.0166,800x600,Expert_Anna
img_0739.jpg,Кошка,0.0853,0.8441,0.0706,800x600,Intern_Vasya
img_0740.jpg,Кошка,0.0835,0.8665,0.05,800x600,Intern_Vasya
img_0741.jpg,Кошка,0.0732,0.8772,0.0496,1920x1080,Intern_Vasya
img_0742.jpg,Собака,0.8579,0.0699,0.0723,800x600,Expert_Anna
img_0743.jpg,Кошка,0.3256,0.3552,0.3192,1920x1080,Expert_Bob
img_0744.jpg,Кошка,0.0108,0.9483,0.0409,800x600,Expert_Bob
img_0745.jpg,Кошка,0.0332,0.9343,0.0325,1920x1080,Expert_Anna
img_0746.jpg,Собака,0.3586,0.3567,0.2846,640x480,Expert_Bob
img_0747.jpg,Кошка,0.3421,0.3103,0.3476,800x600,Expert_Anna
img_0748.jpg,Кошка,0.3618,0.3154,0.3228,1920x1080,Expert_Anna
img_0749.jpg,Кошка,0.048,0.8478,0.1042,640x480,Intern_Vasya
img_0750.jpg,Собака,0.0736,0.884,0.0425,800x600,Expert_Bob
img_0751.jpg,Кошка,0.0877,0.0905,0.8218,640x480,Intern_Vasya
img_0752.jpg,Кошка,0.0801,0.8597,0.0602,800x600,Expert_Anna
img_0753.jpg,Мышь,0.943,0.0306,0.0264,1920x1080,Intern_Vasya
img_0754.jpg,Кошка,0.0224,0.9427,0.0349,640x480,Expert_Bob
img_0755.jpg,Кошка,0.2961,0.3211,0.3828,640x480,Expert_Bob
img_0756.jpg,Собака,0.8483,0.0918,0.0599,800x600,Intern_Vasya
img_0757.jpg,Собака,0.8636,0.0572,0.0792,640x480,Expert_Anna
img_0758.jpg,Собака,0.2949,0.3548,0.3503,640x480,Expert_Bob
img_0759.jpg,Собака,0.8743,0.0469,0.0788,640x480,Expert_Anna
img_0760.jpg,Кошка,0.0596,0.0309,0.9094,1920x1080,Intern_Vasya
img_0761.jpg,Мышь,0.3165,0.3795,0.3039,640x480,Expert_Bob
img_0762.jpg,Кошка,0.2997,0.3099,0.3904,800x600,Expert_Anna
img_0763.jpg,Мышь,0.8807,0.043,0.0762,800x600,Expert_Bob
img_0764.jpg,Собака,0.8589,0.0673,0.0738,640x480,Intern_Vasya
img_0765.jpg,Собака,0.0253,0.9122,0.0625,800x600,Intern_Vasya
img_0766.jpg,Кошка,0.0475,0.9313,0.0212,640x480,Expert_Bob
img_0767.jpg,Собака,0.0114,0.9236,0.065,1920x1080,Expert_Bob
img_0768.jpg,Собака,0.0983,0.8641,0.0377,800x600,Expert_Anna
img_0769.jpg,Мышь,0.9198,0.0095,0.0707,640x480,Expert_Bob
img_0770.jpg,Собака,0.0283,0.8999,0.0719,800x600,Expert_Anna
img_0771.jpg,Кошка,0.047,0.9146,0.0384,800x600,Intern_Vasya
img_0772.jpg,Кошка,0.076,0.8845,0.0395,800x600,Intern_Vasya
img_0773.jpg,Собака,0.3265,0.3517,0.3218,1920x1080,Expert_Bob
img_0774.jpg,Кошка,0.3148,0.3441,0.3412,1920x1080,Expert_Anna
img_0775.jpg,Собака,0.8623,0.0612,0.0765,1920x1080,Intern_Vasya
img_0776.jpg,Кошка,0.0816,0.8212,0.0973,640x480,Expert_Bob
img_0777.jpg,Кошка,0.0328,0.062,0.9052,800x600,Intern_Vasya
img_0778.jpg,Собака,0.9224,0.0198,0.0579,800x600,Expert_Anna
img_0779.jpg,Кошка,0.0408,0.8795,0.0797,800x600,Expert_Bob
img_0780.jpg,Кошка,0.0676,0.8479,0.0845,1920x1080,Intern_Vasya
img_0781.jpg,Мышь,0.0677,0.0784,0.8539,640x480,Intern_Vasya
img_0782.jpg,Собака,0.3195,0.3461,0.3344,800x600,Expert_Bob
img_0783.jpg,Кошка,0.3424,0.3404,0.3172,1920x1080,Expert_Bob
img_0784.jpg,Кошка,0.0708,0.8397,0.0894,1920x1080,Expert_Anna
img_0785.jpg,Кошка,0.0416,0.8826,0.0759,1920x1080,Intern_Vasya
img_0786.jpg,Кошка,0.0478,0.8604,0.0917,800x600,Expert_Bob
img_0787.jpg,Кошка,0.0758,0.8731,0.0511,640x480,Expert_Anna
img_0788.jpg,Собака,0.3316,0.3517,0.3166,640x480,Intern_Vasya
img_0789.jpg,Собака,0.0891,0.86,0.0509,1920x1080,Intern_Vasya
img_0790.jpg,Кошка,0.0815,0.8421,0.0763,640x480,Intern_Vasya
img_0791.jpg,Собака,0.8832,0.0233,0.0935,640x480,Expert_Anna
img_0792.jpg,Кошка,0.3119,0.3199,0.3682,1920x1080,Expert_Bob
img_0793.jpg,Собака,0.8894,0.0791,0.0315,640x480,Intern_Vasya
img_0794.jpg,Собака,0.0643,0.8398,0.0958,1920x1080,Expert_Bob
img_0795.jpg,Кошка,0.0718,0.8679,0.0603,640x480,Expert_Bob
img_0796.jpg,Собака,0.3176,0.3326,0.3498,800x600,Expert_Anna
img_0797.jpg,Собака,0.8692,0.0812,0.0496,800x600,Expert_Anna
img_0798.jpg,Собака,0.9166,0.0352,0.0482,800x600,Intern_Vasya
img_0799.jpg,Собака,0.3382,0.3192,0.3426,800x600,Expert_Bob
img_0800.jpg,Кошка,0.0875,0.8476,0.0649,640x480,Intern_Vasya
img_0801.jpg,Кошка,0.0302,0.8859,0.0839,800x600,Expert_Anna
img_0802.jpg,Кошка,0.0327,0.9216,0.0457,1920x1080,Intern_Vasya
img_0803.jpg,Собака,0.9224,0.0531,0.0245,640x480,Intern_Vasya
img_0804.jpg,Кошка,0.0196,0.9062,0.0742,800x600,Intern_Vasya
img_0805.jpg,Мышь,0.0511,0.0438,0.905,1920x1080,Expert_Anna
img_0806.jpg,Кошка,0.031,0.9317,0.0372,640x480,Intern_Vasya
img_0807.jpg,Собака,0.3222,0.3606,0.3172,640x480,Intern_Vasya
img_0808.jpg,Собака,0.884,0.0173,0.0987,1920x1080,Intern_Vasya
img_0809.jpg,Собака,0.8765,0.0607,0.0628,800x600,Intern_Vasya
img_0810.jpg,Кошка,0.0381,0.0127,0.9491,800x600,Expert_Anna
img_0811.jpg,Собака,0.3313,0.3437,0.325,800x600,Intern_Vasya
img_0812.jpg,Кошка,0.3215,0.3275,0.3509,1920x1080,Expert_Bob
img_0813.jpg,Кошка,0.0939,0.8853,0.0208,1920x1080,Expert_Bob
img_0814.jpg,Кошка,0.0929,0.8197,0.0875,1920x1080,Expert_Bob
img_0815.jpg,Собака,0.8588,0.0715,0.0697,800x600,Intern_Vasya
img_0816.jpg,Собака,0.9029,0.0637,0.0334,1920x1080,Intern_Vasya
img_0817.jpg,Кошка,0.0945,0.8214,0.0841,640x480,Intern_Vasya
img_0818.jpg,Собака,0.0791,0.8994,0.0215,1920x1080,Expert_Anna
img_0819.jpg,Собака,0.9105,0.0171,0.0723,1920x1080,Expert_Anna
img_0820.jpg,Кошка,0.0481,0.0326,0.9193,640x480,Intern_Vasya
img_0821.jpg,Кошка,0.0108,0.9238,0.0654,800x600,Expert_Anna
img_0822.jpg,Собака,0.3186,0.3785,0.3028,800x600,Expert_Anna
img_0823.jpg,Кошка,0.0308,0.8849,0.0843,640x480,Expert_Anna
img_0824.jpg,Собака,0.0354,0.927,0.0376,1920x1080,Expert_Bob
img_0825.jpg,Собака,0.8779,0.0492,0.0728,800x600,Expert_Bob
img_0826.jpg,Собака,0.8947,0.0161,0.0892,1920x1080,Expert_Bob
img_0827.jpg,Собака,0.8354,0.0777,0.0869,800x600,Intern_Vasya
img_0828.jpg,Кошка,0.0268,0.8996,0.0735,640x480,Expert_Bob
img_0829.jpg,Мышь,0.3511,0.3138,0.3352,640x480,Intern_Vasya
img_0830.jpg,Кошка,0.0926,0.849,0.0583,1920x1080,Expert_Bob
img_0831.jpg,Собака,0.8554,0.0816,0.063,640x480,Intern_Vasya
img_0832.jpg,Кошка,0.0484,0.0634,0.8882,1920x1080,Intern_Vasya
img_0833.jpg,Собака,0.3221,0.3336,0.3443,800x600,Expert_Anna
img_0834.jpg,Собака,0.0912,0.8274,0.0815,800x600,Expert_Bob
img_0835.jpg,Мышь,0.9481,0.0127,0.0393,1920x1080,Intern_Vasya
img_0836.jpg,Собака,0.8474,0.056,0.0966,1920x1080,Intern_Vasya
img_0837.jpg,Собака,0.079,0.8518,0.0692,800x600,Intern_Vasya
img_0838.jpg,Собака,0.9534,0.0279,0.0187,1920x1080,Intern_Vasya
img_0839.jpg,Кошка,0.0644,0.8587,0.0769,640x480,Expert_Anna
img_0840.jpg,Собака,0.022,0.9361,0.0418,1920x1080,Expert_Bob
img_0841.jpg,Собака,0.8963,0.0602,0.0435,800x600,Intern_Vasya
img_0842.jpg,Кошка,0.0772,0.8884,0.0344,800x600,Expert_Bob
img_0843.jpg,Собака,0.0926,0.8668,0.0405,1920x1080,Intern_Vasya
img_0844.jpg,Собака,0.89,0.0904,0.0196,800x600,Expert_Bob
img_0845.jpg,Собака,0.9209,0.0529,0.0262,800x600,Expert_Anna
img_0846.jpg,Собака,0.8451,0.0766,0.0783,1920x1080,Expert_Anna
img_0847.jpg,Собака,0.3336,0.3615,0.3049,640x480,Intern_Vasya
img_0848.jpg,Кошка,0.0716,0.855,0.0734,800x600,Expert_Anna
img_0849.jpg,Собака,0.9639,0.0256,0.0105,800x600,Expert_Bob
img_0850.jpg,Кошка,0.3565,0.3446,0.2989,800x600,Expert_Anna
img_0851.jpg,Собака,0.9636,0.0117,0.0248,800x600,Intern_Vasya
img_0852.jpg,Кошка,0.0355,0.9427,0.0218,800x600,Expert_Anna
img_0853.jpg,Кошка,0.063,0.9013,0.0357,1920x1080,Expert_Anna
img_0854.jpg,Кошка,0.0427,0.0294,0.928,1920x1080,Expert_Anna
img_0855.jpg,Кошка,0.0658,0.8865,0.0477,640x480,Intern_Vasya
img_0856.jpg,Собака,0.8509,0.0743,0.0748,1920x1080,Expert_Anna
img_0857.jpg,Мышь,0.0538,0.0461,0.9001,640x480,Expert_Bob
img_0858.jpg,Кошка,0.0613,0.8704,0.0683,800x600,Expert_Anna
img_0859.jpg,Собака,0.8982,0.0245,0.0774,1920x1080,Intern_Vasya
img_0860.jpg,Собака,0.3194,0.3799,0.3007,800x600,Expert_Anna
img_0861.jpg,Собака,0.9412,0.0473,0.0115,800x600,Expert_Anna
img_0862.jpg,Кошка,0.0163,0.923,0.0607,800x600,Expert_Anna
img_0863.jpg,Собака,0.3691,0.3336,0.2973,1920x1080,Intern_Vasya
img_0864.jpg,Собака,0.8695,0.0529,0.0775,640x480,Expert_Bob
img_0865.jpg,Собака,0.9103,0.0514,0.0383,1920x1080,Expert_Bob
img_0866.jpg,Собака,0.0458,0.8755,0.0787,640x480,Expert_Anna
img_0867.jpg,Кошка,0.0509,0.0165,0.9327,1920x1080,Expert_Bob
img_0868.jpg,Кошка,0.0849,0.9002,0.0149,640x480,Expert_Bob
img_0869.jpg,Собака,0.8391,0.0607,0.1003,800x600,Expert_Bob
img_0870.jpg,Собака,0.9403,0.0165,0.0432,640x480,Expert_Anna
img_0871.jpg,Собака,0.0505,0.8873,0.0622,800x600,Expert_Anna
img_0872.jpg,Кошка,0.0336,0.9173,0.0491,800x600,Intern_Vasya
img_0873.jpg,Мышь,0.8794,0.0492,0.0714,1920x1080,Expert_Anna
img_0874.jpg,Кошка,0.0717,0.8995,0.0288,640x480,Expert_Anna
img_0875.jpg,Кошка,0.053,0.0104,0.9367,640x480,Expert_Bob
img_0876.jpg,Собака,0.0566,0.8681,0.0753,1920x1080,Expert_Anna
img_0877.jpg,Собака,0.8489,0.0734,0.0777,640x480,Intern_Vasya
img_0878.jpg,Собака,0.8735,0.0654,0.0611,640x480,Intern_Vasya
img_0879.jpg,Собака,0.889,0.026,0.085,1920x1080,Intern_Vasya
img_0880.jpg,Кошка,0.0838,0.0715,0.8446,800x600,Intern_Vasya
img_0881.jpg,Собака,0.8654,0.0648,0.0698,1920x1080,Expert_Anna
img_0882.jpg,Собака,0.8851,0.0786,0.0363,640x480,Expert_Bob
img_0883.jpg,Собака,0.0403,0.9287,0.0309,1920x1080,Expert_Anna
img_0884.jpg,Собака,0.908,0.062,0.03,800x600,Expert_Anna
img_0885.jpg,Собака,0.8781,0.0422,0.0797,1920x1080,Expert_Anna
img_0886.jpg,Кошка,0.0845,0.0357,0.8798,1920x1080,Expert_Bob
img_0887.jpg,Кошка,0.3595,0.34,0.3004,640x480,Expert_Anna
img_0888.jpg,Собака,0.8941,0.0289,0.077,1920x1080,Intern_Vasya
img_0889.jpg,Кошка,0.3388,0.3158,0.3454,800x600,Intern_Vasya
img_0890.jpg,Собака,0.3331,0.3389,0.3281,640x480,Intern_Vasya
img_0891.jpg,Кошка,0.3153,0.3154,0.3693,800x600,Expert_Anna
img_0892.jpg,Кошка,0.0458,0.052,0.9022,800x600,Expert_Bob
img_0893.jpg,Кошка,0.0137,0.9527,0.0336,1920x1080,Intern_Vasya
img_0894.jpg,Собака,0.2979,0.3743,0.3277,640x480,Expert_Bob
img_0895.jpg,Кошка,0.3485,0.357,0.2945,640x480,Expert_Anna
img_0896.jpg,Собака,0.8393,0.0871,0.0736,640x480,Expert_Anna
img_0897.jpg,Кошка,0.0374,0.9441,0.0185,800x600,Expert_Anna
img_0898.jpg,Собака,0.8909,0.0368,0.0723,800x600,Expert_Bob
img_0899.jpg,Собака,0.0941,0.8716,0.0342,1920x1080,Intern_Vasya
img_0900.jpg,Кошка,0.3543,0.3343,0.3114,800x600,Expert_Bob
img_0901.jpg,Собака,0.8586,0.0805,0.0609,640x480,Expert_Anna
img_0902.jpg,Собака,0.3675,0.3332,0.2994,640x480,Expert_Anna
img_0903.jpg,Собака,0.848,0.0695,0.0826,800x600,Expert_Anna
img_0904.jpg,Кошка,0.0802,0.8628,0.057,800x600,Expert_Bob
img_0905.jpg,Кошка,0.0771,0.8682,0.0547,800x600,Intern_Vasya
img_0906.jpg,Кошка,0.3418,0.3212,0.337,1920x1080,Expert_Bob
img_0907.jpg,Собака,0.0415,0.8998,0.0587,800x600,Expert_Anna
img_0908.jpg,Собака,0.0944,0.8476,0.058,1920x1080,Expert_Bob
img_0909.jpg,Собака,0.8511,0.0878,0.0611,640x480,Expert_Anna
img_0910.jpg,Кошка,0.0726,0.0619,0.8655,1920x1080,Expert_Bob
img_0911.jpg,Кошка,0.3398,0.3499,0.3103,800x600,Intern_Vasya
img_0912.jpg,Собака,0.0876,0.8614,0.0509,1920x1080,Intern_Vasya
img_0913.jpg,Кошка,0.0776,0.8853,0.0371,1920x1080,Expert_Bob
img_0914.jpg,Собака,0.912,0.0624,0.0255,640x480,Intern_Vasya
img_0915.jpg,Кошка,0.3112,0.3411,0.3477,800x600,Intern_Vasya
img_0916.jpg,Собака,0.9089,0.0116,0.0795,1920x1080,Expert_Bob
img_0917.jpg,Кошка,0.064,0.0749,0.8612,1920x1080,Expert_Anna
img_0918.jpg,Собака,0.8923,0.0581,0.0497,800x600,Intern_Vasya
img_0919.jpg,Кошка,0.0578,0.855,0.0872,1920x1080,Expert_Anna
img_0920.jpg,Собака,0.3572,0.3426,0.3002,1920x1080,Expert_Bob
img_0921.jpg,Кошка,0.0136,0.9678,0.0186,800x600,Expert_Bob
img_0922.jpg,Собака,0.337,0.3463,0.3167,1920x1080,Intern_Vasya
img_0923.jpg,Кошка,0.0303,0.8758,0.0939,800x600,Expert_Bob
img_0924.jpg,Собака,0.8934,0.0323,0.0743,800x600,Expert_Bob
img_0925.jpg,Собака,0.0119,0.926,0.0621,640x480,Expert_Anna
img_0926.jpg,Собака,0.3306,0.3795,0.2899,1920x1080,Expert_Anna
img_0927.jpg,Кошка,0.0397,0.0159,0.9444,800x600,Intern_Vasya
img_0928.jpg,Собака,0.8863,0.0958,0.0179,800x600,Intern_Vasya
img_0929.jpg,Собака,0.9372,0.0305,0.0323,800x600,Intern_Vasya
img_0930.jpg,Кошка,0.0385,0.9332,0.0283,1920x1080,Expert_Bob
img_0931.jpg,Кошка,0.3369,0.3267,0.3364,640x480,Intern_Vasya
img_0932.jpg,Кошка,0.0524,0.037,0.9106,640x480,Intern_Vasya
img_0933.jpg,Собака,0.0407,0.9354,0.0239,800x600,Expert_Anna
img_0934.jpg,Кошка,0.0468,0.9358,0.0174,1920x1080,Expert_Anna
img_0935.jpg,Собака,0.9377,0.0226,0.0397,640x480,Expert_Bob
img_0936.jpg,Собака,0.0256,0.9171,0.0573,1920x1080,Intern_Vasya
img_0937.jpg,Собака,0.0611,0.9164,0.0225,1920x1080,Expert_Anna
img_0938.jpg,Собака,0.9053,0.0244,0.0703,800x600,Expert_Bob
img_0939.jpg,Кошка,0.058,0.0187,0.9233,1920x1080,Intern_Vasya
img_0940.jpg,Кошка,0.0825,0.8707,0.0468,800x600,Expert_Anna
img_0941.jpg,Собака,0.878,0.0571,0.0649,640x480,Intern_Vasya
img_0942.jpg,Кошка,0.0807,0.0352,0.8841,1920x1080,Intern_Vasya
img_0943.jpg,Кошка,0.3525,0.3525,0.295,640x480,Expert_Bob
img_0944.jpg,Кошка,0.0276,0.8955,0.0769,640x480,Expert_Bob
img_0945.jpg,Кошка,0.0505,0.9094,0.0401,1920x1080,Expert_Bob
img_0946.jpg,Собака,0.331,0.3332,0.3358,640x480,Intern_Vasya
img_0947.jpg,Собака,0.9524,0.0207,0.0269,800x600,Intern_Vasya
img_0948.jpg,Собака,0.3029,0.353,0.344,800x600,Expert_Bob
img_0949.jpg,Собака,0.0546,0.9144,0.031,800x600,Expert_Bob
img_0950.jpg,Собака,0.9078,0.0695,0.0227,640x480,Intern_Vasya
img_0951.jpg,Собака,0.0299,0.9368,0.0333,1920x1080,Expert_Bob
img_0952.jpg,Мышь,0.0763,0.0323,0.8913,800x600,Expert_Bob
img_0953.jpg,Кошка,0.3516,0.3173,0.3311,1920x1080,Expert_Anna
img_0954.jpg,Собака,0.0814,0.9009,0.0177,800x600,Intern_Vasya
img_0955.jpg,Собака,0.8963,0.0789,0.0249,800x600,Expert_Anna
img_0956.jpg,Кошка,0.0309,0.8773,0.0918,800x600,Intern_Vasya
img_0957.jpg,Кошка,0.0314,0.8862,0.0824,640x480,Intern_Vasya
img_0958.jpg,Собака,0.8976,0.0784,0.024,1920x1080,Expert_Anna
img_0959.jpg,Собака,0.9311,0.0176,0.0513,800x600,Intern_Vasya
img_0960.jpg,Собака,0.9287,0.0398,0.0315,800x600,Intern_Vasya
img_0961.jpg,Собака,0.0843,0.8679,0.0478,640x480,Expert_Anna
img_0962.jpg,Собака,0.8991,0.053,0.0479,800x600,Expert_Anna
img_0963.jpg,Мышь,0.088,0.0697,0.8423,640x480,Expert_Bob
img_0964.jpg,Собака,0.0276,0.9415,0.0309,800x600,Intern_Vasya
img_0965.jpg,Кошка,0.0536,0.8584,0.088,1920x1080,Expert_Bob
img_0966.jpg,Собака,0.0566,0.9298,0.0135,1920x1080,Expert_Anna
img_0967.jpg,Кошка,0.3258,0.3762,0.2979,800x600,Intern_Vasya
img_0968.jpg,Собака,0.9082,0.0566,0.0352,640x480,Expert_Anna
img_0969.jpg,Собака,0.9096,0.0214,0.069,1920x1080,Intern_Vasya
img_0970.jpg,Кошка,0.0261,0.8903,0.0836,640x480,Expert_Bob
img_0971.jpg,Кошка,0.3499,0.2981,0.352,800x600,Expert_Bob
img_0972.jpg,Кошка,0.029,0.0658,0.9052,800x600,Expert_Bob
img_0973.jpg,Собака,0.9719,0.0162,0.0119,640x480,Intern_Vasya
img_0974.jpg,Собака,0.8865,0.0817,0.0318,640x480,Intern_Vasya
img_0975.jpg,Мышь,0.8543,0.0844,0.0613,640x480,Intern_Vasya
img_0976.jpg,Кошка,0.0351,0.8913,0.0736,640x480,Expert_Anna
img_0977.jpg,Собака,0.8357,0.0846,0.0797,800x600,Intern_Vasya
img_0978.jpg,Собака,0.8586,0.0378,0.1035,640x480,Intern_Vasya
img_0979.jpg,Мышь,0.3334,0.342,0.3246,1920x1080,Expert_Anna
img_0980.jpg,Кошка,0.1038,0.8537,0.0425,1920x1080,Intern_Vasya
img_0981.jpg,Собака,0.928,0.0324,0.0396,1920x1080,Intern_Vasya
img_0982.jpg,Собака,0.9329,0.0255,0.0416,800x600,Expert_Bob
img_0983.jpg,Кошка,0.0163,0.9578,0.0259,640x480,Expert_Anna
img_0984.jpg,Кошка,0.0232,0.0956,0.8812,1920x1080,Expert_Bob
img_0985.jpg,Кошка,0.0308,0.9026,0.0666,640x480,Intern_Vasya
img_0986.jpg,Кошка,0.0711,0.0566,0.8723,640x480,Expert_Bob
img_0987.jpg,Кошка,0.0837,0.0161,0.9002,640x480,Intern_Vasya
img_0988.jpg,Собака,0.9122,0.0443,0.0435,1920x1080,Intern_Vasya
img_0989.jpg,Собака,0.0855,0.8785,0.0361,1920x1080,Intern_Vasya
img_0990.jpg,Кошка,0.3358,0.3379,0.3263,1920x1080,Expert_Bob
img_0991.jpg,Собака,0.043,0.8676,0.0894,800x600,Expert_Bob
img_0992.jpg,Собака,0.9051,0.0586,0.0364,800x600,Expert_Anna
img_0993.jpg,Собака,0.0403,0.9062,0.0535,640x480,Intern_Vasya
img_0994.jpg,Кошка,0.021,0.8857,0.0934,1920x1080,Intern_Vasya
img_0995.jpg,Собака,0.3264,0.3288,0.3448,640x480,Expert_Bob
img_0996.jpg,Собака,0.0747,0.8638,0.0615,1920x1080,Expert_Anna
img_0997.jpg,Мышь,0.0441,0.0378,0.9181,640x480,Expert_Bob
img_0998.jpg,Собака,0.0795,0.8605,0.06,1920x1080,Expert_Anna
img_0999.jpg,Собака,0.2974,0.3954,0.3072,1920x1080,Expert_Bob
img_0226.jpg,Собака,0.3273,0.3334,0.3393,800x600,Intern_Vasya
img_0573.jpg,Собака,0.9044,0.0779,0.0177,800x600,Intern_Vasya
img_0455.jpg,Кошка,0.0548,0.9244,0.0208,1920x1080,Expert_Anna
img_0322.jpg,Собака,0.3149,0.3126,0.3726,640x480,Intern_Vasya
img_0649.jpg,Кошка,0.0438,0.8715,0.0847,800x600,Expert_Bob
img_0258.jpg,Кошка,0.0167,0.9288,0.0545,640x480,Expert_Bob
img_0539.jpg,Кошка,0.0579,0.9226,0.0195,800x600,Expert_Anna
img_0600.jpg,Кошка,0.0507,0.8595,0.0898,1920x1080,Intern_Vasya
img_0665.jpg,Кошка,0.0217,0.9367,0.0416,1920x1080,Expert_Bob
img_0230.jpg,Собака,0.9521,0.014,0.0338,800x600,Intern_Vasya
img_0249.jpg,Мышь,0.3379,0.2999,0.3622,640x480,Expert_Anna
img_0264.jpg,Кошка,0.0691,0.8448,0.0862,1920x1080,Expert_Anna
img_0314.jpg,Собака,0.9049,0.0743,0.0208,1920x1080,Intern_Vasya
