id_объекта,истинный_класс,prob_Собака,prob_Кошка,prob_Мышь,разрешение,разметчик,неуверенность,энтропия,предсказанный_класс,вероятность_ошибки_разметки,дубликат,дефицит_класса,полезность
img_0384.jpg,Кошка,0.0599,0.0865,0.8535,640x480,Intern_Vasya,0.1465,0.7438,Мышь,0.8535,False,0.7276,0.6746
img_0385.jpg,Кошка,0.0451,0.8772,0.0777,800x600,Expert_Bob,0.1228,0.6538,Кошка,0.0,False,0.7276,0.3105
img_0386.jpg,Собака,0.8642,0.0893,0.0465,640x480,Expert_Anna,0.1358,0.699,Собака,0.0,False,0.6821,0.3128
img_0387.jpg,Кошка,0.3229,0.3453,0.3318,1920x1080,Expert_Bob,0.6547,1.5844,Кошка,0.0,False,0.7276,0.5454
img_0388.jpg,Собака,0.341,0.3161,0.3429,800x600,Expert_Bob,0.6571,1.584,Мышь,0.3429,False,0.6821,0.6733
img_0389.jpg,Кошка,0.3184,0.3756,0.306,640x480,Expert_Anna,0.6244,1.5791,Кошка,0.0,False,0.7276,0.544
img_0390.jpg,Собака,0.9132,0.0421,0.0447,1920x1080,Expert_Bob,0.0868,0.5124,Собака,0.0,False,0.6821,0.2657
img_0391.jpg,Собака,0.333,0.3497,0.3172,640x480,Expert_Bob,0.6503,1.5838,Кошка,0.3497,False,0.6821,0.676
img_0392.jpg,Собака,0.3459,0.3409,0.3132,1920x1080,Expert_Bob,0.6541,1.5836,Собака,0.0,False,0.6821,0.5361
img_0393.jpg,Кошка,0.3275,0.3434,0.3291,800x600,Expert_Anna,0.6566,1.5846,Кошка,0.0,False,0.7276,0.5454
img_0394.jpg,Кошка,0.052,0.0444,0.9036,640x480,Intern_Vasya,0.0964,0.5534,Мышь,0.9036,False,0.7276,0.6466
img_0395.jpg,Кошка,0.055,0.9029,0.0421,640x480,Expert_Bob,0.0971,0.5556,Кошка,0.0,False,0.7276,0.2857
img_0396.jpg,Кошка,0.045,0.8981,0.0569,800x600,Expert_Anna,0.1019,0.5759,Кошка,0.0,False,0.7276,0.2909
img_0397.jpg,Мышь,0.0689,0.0727,0.8583,800x600,Expert_Anna,0.1417,0.7301,Мышь,0.0,False,6.2654,1.4373
img_0398.jpg,Собака,0.9602,0.0287,0.0111,1920x1080,Expert_Bob,0.0398,0.2754,Собака,0.0,False,0.6821,0.2059
img_0399.jpg,Кошка,0.0912,0.8149,0.0938,640x480,Intern_Vasya,0.1851,0.876,Кошка,0.0,False,0.7276,0.3666
img_0400.jpg,Кошка,0.0936,0.8874,0.019,800x600,Intern_Vasya,0.1126,0.5814,Кошка,0.0,False,0.7276,0.2922
img_0401.jpg,Собака,0.9286,0.0347,0.0367,1920x1080,Expert_Anna,0.0714,0.4425,Собака,0.0,False,0.6821,0.2481
img_0402.jpg,Кошка,0.3352,0.3224,0.3424,1920x1080,Intern_Vasya,0.6576,1.5845,Мышь,0.3424,False,0.7276,0.6824
img_0403.jpg,Собака,0.9097,0.0382,0.0522,640x480,Intern_Vasya,0.0903,0.5265,Собака,0.0,False,0.6821,0.2693
img_0404.jpg,Собака,0.9021,0.0715,0.0264,800x600,Intern_Vasya,0.0979,0.5446,Собака,0.0,False,0.6821,0.2739
img_0405.jpg,Кошка,0.075,0.8629,0.0621,1920x1080,Expert_Bob,0.1371,0.7128,Кошка,0.0,False,0.7276,0.3254
img_0406.jpg,Мышь,0.35,0.3147,0.3354,1920x1080,Expert_Bob,0.65,1.5836,Собака,0.35,False,6.2654,1.7927
img_0407.jpg,Кошка,0.0538,0.8858,0.0605,800x600,Expert_Bob,0.1142,0.6266,Кошка,0.0,False,0.7276,0.3037
img_0408.jpg,Кошка,0.3148,0.3442,0.341,640x480,Intern_Vasya,0.6558,1.5838,Кошка,0.0,False,0.7276,0.5452
img_0409.jpg,Собака,0.9032,0.0299,0.0668,1920x1080,Intern_Vasya,0.0968,0.5449,Собака,0.0,False,0.6821,0.2739
img_0410.jpg,Собака,0.8642,0.0931,0.0428,640x480,Expert_Bob,0.1358,0.6954,Собака,0.0,False,0.6821,0.3119
img_0411.jpg,Кошка,0.0768,0.8428,0.0804,1920x1080,Intern_Vasya,0.1572,0.7847,Кошка,0.0,False,0.7276,0.3436
img_0412.jpg,Кошка,0.0719,0.0191,0.909,800x600,Expert_Anna,0.091,0.5073,Мышь,0.909,False,0.7276,0.6371
img_0413.jpg,Кошка,0.0569,0.8739,0.0692,640x480,Expert_Anna,0.1261,0.6719,Кошка,0.0,False,0.7276,0.3151
img_0414.jpg,Кошка,0.0306,0.9568,0.0126,1920x1080,Expert_Bob,0.0432,0.2944,Кошка,0.0,False,0.7276,0.2198
img_0415.jpg,Кошка,0.0648,0.0593,0.8759,800x600,Expert_Anna,0.1241,0.665,Мышь,0.8759,False,0.7276,0.6637
img_0416.jpg,Собака,0.8432,0.0559,0.101,800x600,Expert_Anna,0.1568,0.7741,Собака,0.0,False,0.6821,0.3318
img_0417.jpg,Собака,0.908,0.045,0.0471,1920x1080,Intern_Vasya,0.092,0.5354,Собака,0.0,False,0.6821,0.2715
img_0418.jpg,Кошка,0.3387,0.3773,0.284,1920x1080,Expert_Anna,0.6227,1.5753,Кошка,0.0,False,0.7276,0.5431
img_0419.jpg,Собака,0.0207,0.9128,0.0665,640x480,Expert_Anna,0.0872,0.496,Кошка,0.9128,False,0.6821,0.6267
img_0420.jpg,Кошка,0.0182,0.886,0.0958,640x480,Expert_Anna,0.114,0.5841,Кошка,0.0,False,0.7276,0.2929
img_0421.jpg,Кошка,0.0437,0.9094,0.0469,1920x1080,Expert_Anna,0.0906,0.529,Кошка,0.0,False,0.7276,0.279
img_0422.jpg,Кошка,0.3357,0.3002,0.3641,640x480,Expert_Bob,0.6359,1.5805,Мышь,0.3641,False,0.7276,0.69
img_0423.jpg,Собака,0.8621,0.0547,0.0833,800x600,Expert_Anna,0.1379,0.7125,Собака,0.0,False,0.6821,0.3162
img_0424.jpg,Собака,0.9213,0.0389,0.0397,640x480,Expert_Bob,0.0787,0.476,Собака,0.0,False,0.6821,0.2565
img_0425.jpg,Собака,0.0906,0.8546,0.0548,800x600,Intern_Vasya,0.1454,0.7372,Кошка,0.8546,False,0.6821,0.6643
img_0426.jpg,Кошка,0.3406,0.3087,0.3507,640x480,Expert_Anna,0.6493,1.5829,Мышь,0.3507,False,0.7276,0.6853
img_0427.jpg,Кошка,0.0956,0.8328,0.0716,1920x1080,Intern_Vasya,0.1672,0.816,Кошка,0.0,False,0.7276,0.3515
img_0428.jpg,Собака,0.9316,0.0185,0.0499,1920x1080,Intern_Vasya,0.0684,0.4175,Собака,0.0,False,0.6821,0.2418
img_0429.jpg,Кошка,0.0376,0.8882,0.0742,800x600,Expert_Anna,0.1118,0.6083,Кошка,0.0,False,0.7276,0.299
img_0430.jpg,Мышь,0.0292,0.0431,0.9277,640x480,Intern_Vasya,0.0723,0.4448,Мышь,0.0,False,6.2654,1.3653
img_0431.jpg,Собака,0.0867,0.8338,0.0796,1920x1080,Intern_Vasya,0.1662,0.8151,Кошка,0.8338,False,0.6821,0.6756
img_0432.jpg,Собака,0.8957,0.0196,0.0847,640x480,Expert_Anna,0.1043,0.5552,Собака,0.0,False,0.6821,0.2765
img_0433.jpg,Собака,0.8396,0.0836,0.0768,1920x1080,Intern_Vasya,0.1604,0.7955,Собака,0.0,False,0.6821,0.3372
img_0434.jpg,Кошка,0.0416,0.9111,0.0473,640x480,Intern_Vasya,0.0889,0.5214,Кошка,0.0,False,0.7276,0.2771
img_0435.jpg,Кошка,0.0936,0.8691,0.0372,800x600,Intern_Vasya,0.1309,0.6724,Кошка,0.0,False,0.7276,0.3152
img_0436.jpg,Собака,0.3227,0.3479,0.3295,640x480,Expert_Bob,0.6521,1.5842,Кошка,0.3479,False,0.6821,0.6754
img_0437.jpg,Мышь,0.0836,0.0493,0.8671,1920x1080,Expert_Anna,0.1329,0.6918,Мышь,0.0,False,6.2654,1.4277
img_0438.jpg,Собака,0.3084,0.3927,0.2989,800x600,Expert_Anna,0.6073,1.5737,Кошка,0.3927,False,0.6821,0.6906
img_0439.jpg,Собака,0.8786,0.0403,0.0811,1920x1080,Expert_Anna,0.1214,0.6447,Собака,0.0,False,0.6821,0.2991
img_0440.jpg,Собака,0.8731,0.0868,0.0401,800x600,Intern_Vasya,0.1269,0.6631,Собака,0.0,False,0.6821,0.3038
img_0441.jpg,Собака,0.8982,0.0266,0.0753,640x480,Expert_Anna,0.1018,0.5593,Собака,0.0,False,0.6821,0.2776
img_0442.jpg,Собака,0.0971,0.8194,0.0834,1920x1080,Intern_Vasya,0.1806,0.861,Кошка,0.8194,False,0.6821,0.6815
img_0443.jpg,Собака,0.8617,0.0876,0.0507,800x600,Expert_Bob,0.1383,0.7109,Собака,0.0,False,0.6821,0.3158
img_0444.jpg,Кошка,0.3586,0.3093,0.3322,800x600,Expert_Bob,0.6414,1.5823,Собака,0.3586,False,0.7276,0.6883
img_0445.jpg,Мышь,0.052,0.0263,0.9217,800x600,Expert_Bob,0.0783,0.4683,Мышь,0.0,False,6.2654,1.3713
img_0446.jpg,Кошка,0.0122,0.8924,0.0954,1920x1080,Intern_Vasya,0.1076,0.5475,Кошка,0.0,False,0.7276,0.2837
img_0447.jpg,Собака,0.9115,0.0498,0.0387,1920x1080,Intern_Vasya,0.0885,0.5189,Собака,0.0,False,0.6821,0.2674
img_0448.jpg,Собака,0.9061,0.021,0.0729,800x600,Intern_Vasya,0.0939,0.5214,Собака,0.0,False,0.6821,0.268
img_0449.jpg,Собака,0.898,0.0758,0.0262,640x480,Expert_Bob,0.102,0.5591,Собака,0.0,False,0.6821,0.2775
img_0450.jpg,Собака,0.9369,0.0487,0.0144,800x600,Expert_Anna,0.0631,0.3885,Собака,0.0,False,0.6821,0.2345
img_0451.jpg,Кошка,0.0163,0.0777,0.906,640x480,Expert_Bob,0.094,0.5122,Мышь,0.906,False,0.7276,0.6372
img_0452.jpg,Собака,0.0259,0.9317,0.0424,1920x1080,Expert_Anna,0.0683,0.4249,Кошка,0.9317,False,0.6821,0.6163
img_0453.jpg,Кошка,0.0647,0.8853,0.05,640x480,Intern_Vasya,0.1147,0.6273,Кошка,0.0,False,0.7276,0.3038
img_0454.jpg,Кошка,0.078,0.0613,0.8607,1920x1080,Intern_Vasya,0.1393,0.7203,Мышь,0.8607,False,0.7276,0.6716
img_0455.jpg,Кошка,0.0548,0.9244,0.0208,1920x1080,Expert_Anna,0.0756,0.4506,Кошка,0.0,True,0.7276,0.0
img_0456.jpg,Собака,0.3416,0.3253,0.333,800x600,Expert_Bob,0.6584,1.5847,Собака,0.0,False,0.6821,0.5363
img_0457.jpg,Кошка,0.0442,0.8847,0.0711,1920x1080,Intern_Vasya,0.1153,0.6264,Кошка,0.0,False,0.7276,0.3036
img_0458.jpg,Собака,0.8886,0.0525,0.059,800x600,Expert_Anna,0.1114,0.6155,Собака,0.0,False,0.6821,0.2918
img_0459.jpg,Кошка,0.0349,0.9418,0.0233,800x600,Expert_Bob,0.0582,0.3768,Кошка,0.0,False,0.7276,0.2406
img_0460.jpg,Кошка,0.0281,0.9416,0.0303,1920x1080,Expert_Anna,0.0584,0.3794,Кошка,0.0,False,0.7276,0.2413
img_0461.jpg,Кошка,0.0858,0.8578,0.0563,800x600,Intern_Vasya,0.1422,0.7275,Кошка,0.0,False,0.7276,0.3291
img_0462.jpg,Собака,0.3236,0.3242,0.3522,640x480,Expert_Bob,0.6478,1.5838,Мышь,0.3522,False,0.6821,0.677
img_0463.jpg,Собака,0.3138,0.3668,0.3194,640x480,Expert_Bob,0.6332,1.5813,Кошка,0.3668,False,0.6821,0.6822
img_0464.jpg,Собака,0.8709,0.0763,0.0528,1920x1080,Expert_Bob,0.1291,0.681,Собака,0.0,False,0.6821,0.3083
img_0465.jpg,Собака,0.3151,0.3313,0.3536,1920x1080,Intern_Vasya,0.6464,1.5833,Мышь,0.3536,False,0.6821,0.6774
img_0466.jpg,Мышь,0.8295,0.0926,0.078,640x480,Expert_Bob,0.1705,0.8287,Собака,0.8295,False,6.2654,1.794
img_0467.jpg,Кошка,0.0676,0.9015,0.0309,800x600,Expert_Bob,0.0985,0.5526,Кошка,0.0,False,0.7276,0.285
img_0468.jpg,Кошка,0.2867,0.384,0.3294,640x480,Intern_Vasya,0.616,1.5747,Кошка,0.0,False,0.7276,0.5429
img_0469.jpg,Собака,0.8521,0.0642,0.0838,1920x1080,Expert_Anna,0.1479,0.7508,Собака,0.0,False,0.6821,0.3259
img_0470.jpg,Мышь,0.352,0.3059,0.3421,1920x1080,Expert_Bob,0.648,1.5824,Собака,0.352,False,6.2654,1.7932
img_0471.jpg,Собака,0.8752,0.0719,0.0528,800x600,Expert_Bob,0.1248,0.6654,Собака,0.0,True,0.6821,0.0
img_0472.jpg,Кошка,0.0152,0.9022,0.0826,640x480,Expert_Anna,0.0978,0.5229,Кошка,0.0,False,0.7276,0.2775
img_0473.jpg,Собака,0.8977,0.0106,0.0917,640x480,Intern_Vasya,0.1023,0.5254,Собака,0.0,False,0.6821,0.269
img_0474.jpg,Собака,0.9238,0.0358,0.0404,800x600,Intern_Vasya,0.0762,0.4646,Собака,0.0,False,0.6821,0.2537
img_0475.jpg,Собака,0.0761,0.8958,0.0281,640x480,Expert_Anna,0.1042,0.5698,Кошка,0.8958,False,0.6821,0.6385
img_0476.jpg,Собака,0.3396,0.3596,0.3008,800x600,Expert_Anna,0.6404,1.5811,Кошка,0.3596,False,0.6821,0.6793
img_0477.jpg,Кошка,0.2947,0.3116,0.3937,640x480,Intern_Vasya,0.6063,1.5731,Мышь,0.3937,False,0.7276,0.7
img_0478.jpg,Собака,0.0375,0.8946,0.0679,800x600,Intern_Vasya,0.1054,0.5849,Кошка,0.8946,False,0.6821,0.6419
img_0479.jpg,Кошка,0.0274,0.9098,0.0628,1920x1080,Intern_Vasya,0.0902,0.517,Кошка,0.0,False,0.7276,0.276
img_0480.jpg,Собака,0.9323,0.0547,0.0131,800x600,Intern_Vasya,0.0677,0.4055,Собака,0.0,False,0.6821,0.2388
img_0481.jpg,Собака,0.0748,0.8355,0.0897,640x480,Expert_Bob,0.1645,0.8085,Кошка,0.8355,False,0.6821,0.6747
img_0482.jpg,Кошка,0.0583,0.8641,0.0776,640x480,Intern_Vasya,0.1359,0.7073,Кошка,0.0,False,0.7276,0.324
img_0483.jpg,Собака,0.2959,0.3273,0.3768,640x480,Intern_Vasya,0.6232,1.5778,Мышь,0.3768,False,0.6821,0.6853
img_0484.jpg,Собака,0.3174,0.3434,0.3392,640x480,Intern_Vasya,0.6566,1.5841,Кошка,0.3434,False,0.6821,0.6736
img_0485.jpg,Собака,0.3086,0.3347,0.3566,640x480,Intern_Vasya,0.6434,1.5824,Мышь,0.3566,False,0.6821,0.6784
img_0486.jpg,Собака,0.0308,0.9422,0.027,1920x1080,Expert_Anna,0.0578,0.3763,Кошка,0.9422,False,0.6821,0.6083
img_0487.jpg,Собака,0.0611,0.8641,0.0748,640x480,Expert_Bob,0.1359,0.7083,Кошка,0.8641,False,0.6821,0.6608
img_0488.jpg,Кошка,0.3467,0.3631,0.2902,800x600,Intern_Vasya,0.6369,1.5785,Кошка,0.0,False,0.7276,0.5439
img_0489.jpg,Кошка,0.0707,0.8514,0.0778,640x480,Intern_Vasya,0.1486,0.7544,Кошка,0.0,False,0.7276,0.3359
img_0490.jpg,Собака,0.0791,0.8951,0.0257,800x600,Expert_Anna,0.1049,0.5684,Кошка,0.8951,False,0.6821,0.6379
img_0491.jpg,Кошка,0.3616,0.3667,0.2717,800x600,Expert_Bob,0.6333,1.5722,Кошка,0.0,False,0.7276,0.5423
img_0492.jpg,Собака,0.9077,0.0208,0.0716,800x600,Expert_Bob,0.0923,0.5154,Собака,0.0,False,0.6821,0.2665
img_0493.jpg,Собака,0.8693,0.0514,0.0793,640x480,Expert_Anna,0.1307,0.6857,Собака,0.0,False,0.6821,0.3095
img_0494.jpg,Собака,0.3296,0.3442,0.3262,640x480,Expert_Bob,0.6558,1.5846,Кошка,0.3442,False,0.6821,0.674
img_0495.jpg,Мышь,0.0346,0.0572,0.9082,800x600,Intern_Vasya,0.0918,0.5302,Мышь,0.0,False,6.2654,1.3869
img_0496.jpg,Кошка,0.0687,0.9064,0.0249,800x600,Expert_Anna,0.0936,0.5266,Кошка,0.0,False,0.7276,0.2784
img_0497.jpg,Собака,0.9018,0.0294,0.0688,1920x1080,Expert_Anna,0.0982,0.5497,Собака,0.0,False,0.6821,0.2751
img_0498.jpg,Собака,0.8675,0.0477,0.0848,640x480,Expert_Bob,0.1325,0.6892,Собака,0.0,False,0.6821,0.3104
img_0499.jpg,Собака,0.0624,0.8695,0.0681,1920x1080,Expert_Bob,0.1305,0.6891,Кошка,0.8695,False,0.6821,0.6581
img_0500.jpg,Кошка,0.3096,0.3614,0.3291,1920x1080,Expert_Anna,0.6386,1.582,Кошка,0.0,False,0.7276,0.5448
img_0501.jpg,Собака,0.9113,0.076,0.0128,800x600,Expert_Bob,0.0887,0.4852,Собака,0.0,False,0.6821,0.2589
img_0502.jpg,Собака,0.8609,0.0961,0.0431,800x600,Intern_Vasya,0.1391,0.7063,Собака,0.0,False,0.6821,0.3147
img_0503.jpg,Собака,0.8867,0.0336,0.0797,640x480,Expert_Bob,0.1133,0.6092,Собака,0.0,False,0.6821,0.2902
img_0504.jpg,Собака,0.8854,0.0461,0.0686,640x480,Intern_Vasya,0.1146,0.6253,Собака,0.0,False,0.6821,0.2942
img_0505.jpg,Кошка,0.0608,0.894,0.0452,1920x1080,Expert_Anna,0.106,0.5921,Кошка,0.0,False,0.7276,0.2949
img_0506.jpg,Собака,0.0103,0.9479,0.0419,640x480,Expert_Bob,0.0521,0.3329,Кошка,0.9479,False,0.6821,0.5996
img_0507.jpg,Кошка,0.0185,0.9279,0.0536,800x600,Expert_Anna,0.0721,0.4329,Кошка,0.0,False,0.7276,0.2548
img_0508.jpg,Кошка,0.0161,0.9223,0.0616,640x480,Expert_Bob,0.0777,0.4512,Кошка,0.0,False,0.7276,0.2594
img_0509.jpg,Собака,0.8474,0.0706,0.0821,640x480,Expert_Bob,0.1526,0.7685,Собака,0.0,False,0.6821,0.3304
img_0510.jpg,Кошка,0.3662,0.3432,0.2906,640x480,Expert_Anna,0.6338,1.5784,Собака,0.3662,False,0.7276,0.6903
img_0511.jpg,Собака,0.8856,0.038,0.0764,800x600,Expert_Bob,0.1144,0.618,Собака,0.0,False,0.6821,0.2924
img_0512.jpg,Кошка,0.0845,0.8638,0.0518,1920x1080,Expert_Anna,0.1362,0.7049,Кошка,0.0,False,0.7276,0.3234
img_0513.jpg,Кошка,0.044,0.9361,0.02,1920x1080,Expert_Anna,0.0639,0.4003,Кошка,0.0,False,0.7276,0.2465
img_0514.jpg,Собака,0.3137,0.3356,0.3507,800x600,Intern_Vasya,0.6493,1.5835,Мышь,0.3507,False,0.6821,0.6763
img_0515.jpg,Собака,0.3556,0.3375,0.3069,640x480,Expert_Anna,0.6444,1.5823,Собака,0.0,False,0.6821,0.5357
img_0516.jpg,Собака,0.3422,0.3671,0.2907,1920x1080,Expert_Bob,0.6329,1.5783,Кошка,0.3671,False,0.6821,0.6816
img_0517.jpg,Мышь,0.3168,0.3691,0.3142,800x600,Intern_Vasya,0.6309,1.5809,Кошка,0.3691,False,6.2654,1.7997
img_0518.jpg,Собака,0.0642,0.908,0.0278,640x480,Expert_Bob,0.092,0.5244,Кошка,0.908,False,0.6821,0.632
img_0519.jpg,Кошка,0.0397,0.9483,0.0121,1920x1080,Expert_Bob,0.0517,0.3345,Кошка,0.0,False,0.7276,0.2299
img_0520.jpg,Собака,0.9128,0.0528,0.0344,800x600,Intern_Vasya,0.0872,0.5114,Собака,0.0,False,0.6821,0.2655
img_0521.jpg,Собака,0.0308,0.8873,0.0818,640x480,Intern_Vasya,0.1127,0.6032,Кошка,0.8873,False,0.6821,0.6436
img_0522.jpg,Собака,0.8698,0.0802,0.05,640x480,Intern_Vasya,0.1302,0.6831,Собака,0.0,False,0.6821,0.3088
img_0523.jpg,Кошка,0.3107,0.3157,0.3736,640x480,Expert_Bob,0.6264,1.5798,Мышь,0.3736,False,0.7276,0.6936
img_0524.jpg,Собака,0.3244,0.3283,0.3473,640x480,Expert_Bob,0.6527,1.5843,Мышь,0.3473,False,0.6821,0.6752
img_0525.jpg,Собака,0.3553,0.3048,0.3398,1920x1080,Intern_Vasya,0.6447,1.582,Собака,0.0,False,0.6821,0.5357
img_0526.jpg,Кошка,0.0207,0.9149,0.0644,1920x1080,Expert_Bob,0.0851,0.488,Кошка,0.0,False,0.7276,0.2687
img_0527.jpg,Собака,0.9439,0.0168,0.0393,640x480,Expert_Anna,0.0561,0.3612,Собака,0.0,False,0.6821,0.2276
img_0528.jpg,Собака,0.3077,0.3844,0.3079,800x600,Intern_Vasya,0.6156,1.5767,Кошка,0.3844,False,0.6821,0.6881
img_0529.jpg,Кошка,0.3078,0.3666,0.3256,640x480,Expert_Anna,0.6334,1.5811,Кошка,0.0,False,0.7276,0.5445
img_0530.jpg,Кошка,0.0886,0.0176,0.8938,800x600,Intern_Vasya,0.1062,0.5571,Мышь,0.8938,False,0.7276,0.6436
img_0531.jpg,Собака,0.0166,0.9594,0.024,800x600,Intern_Vasya,0.0406,0.2847,Кошка,0.9594,False,0.6821,0.592
img_0532.jpg,Собака,0.8588,0.0441,0.0972,640x480,Intern_Vasya,0.1412,0.7141,Собака,0.0,False,0.6821,0.3166
img_0533.jpg,Кошка,0.3241,0.3615,0.3144,640x480,Expert_Bob,0.6385,1.5823,Кошка,0.0,False,0.7276,0.5448
img_0534.jpg,Собака,0.9316,0.0161,0.0523,640x480,Expert_Bob,0.0684,0.4138,Собака,0.0,False,0.6821,0.2408
img_0535.jpg,Собака,0.0733,0.8946,0.032,800x600,Expert_Bob,0.1054,0.579,Кошка,0.8946,False,0.6821,0.6404
img_0536.jpg,Кошка,0.3082,0.3562,0.3355,800x600,Expert_Bob,0.6438,1.5824,Кошка,0.0,False,0.7276,0.5449
img_0537.jpg,Собака,0.8855,0.0698,0.0447,640x480,Expert_Bob,0.1145,0.6238,Собака,0.0,False,0.6821,0.2938
img_0538.jpg,Собака,0.9386,0.0296,0.0318,640x480,Expert_Bob,0.0614,0.3943,Собака,0.0,False,0.6821,0.2359
img_0539.jpg,Кошка,0.0579,0.9226,0.0195,800x600,Expert_Anna,0.0774,0.456,Кошка,0.0,True,0.7276,0.0
img_0540.jpg,Собака,0.9096,0.0162,0.0742,640x480,Expert_Anna,0.0904,0.4991,Собака,0.0,False,0.6821,0.2624
img_0541.jpg,Собака,0.888,0.0547,0.0573,800x600,Intern_Vasya,0.112,0.6179,Собака,0.0,False,0.6821,0.2924
img_0542.jpg,Собака,0.85,0.0828,0.0672,640x480,Expert_Bob,0.15,0.7587,Собака,0.0,False,0.6821,0.3279
img_0543.jpg,Кошка,0.3177,0.3513,0.331,1920x1080,Expert_Anna,0.6487,1.5837,Кошка,0.0,False,0.7276,0.5452
img_0544.jpg,Кошка,0.0158,0.9004,0.0838,1920x1080,Expert_Anna,0.0996,0.5306,Кошка,0.0,False,0.7276,0.2794
img_0545.jpg,Кошка,0.0165,0.952,0.0315,640x480,Expert_Anna,0.048,0.3224,Кошка,0.0,False,0.7276,0.2269
img_0546.jpg,Собака,0.8841,0.0391,0.0768,640x480,Expert_Bob,0.1159,0.6244,Собака,0.0,False,0.6821,0.294
img_0547.jpg,Собака,0.2872,0.3611,0.3517,1920x1080,Intern_Vasya,0.6389,1.5778,Кошка,0.3611,False,0.6821,0.679
img_0548.jpg,Мышь,0.0798,0.0284,0.8917,640x480,Expert_Bob,0.1083,0.5844,Мышь,0.0,False,6.2654,1.4006
img_0549.jpg,Собака,0.9691,0.0136,0.0173,800x600,Expert_Bob,0.0309,0.2295,Собака,0.0,False,0.6821,0.1943
img_0550.jpg,Собака,0.8786,0.0627,0.0587,1920x1080,Intern_Vasya,0.1214,0.6547,Собака,0.0,False,0.6821,0.3016
img_0551.jpg,Кошка,0.0652,0.8931,0.0417,640x480,Expert_Anna,0.1069,0.5936,Кошка,0.0,False,0.7276,0.2953
img_0552.jpg,Кошка,0.096,0.8474,0.0566,1920x1080,Expert_Anna,0.1526,0.7615,Кошка,0.0,False,0.7276,0.3377
img_0553.jpg,Мышь,0.0743,0.0566,0.8691,800x600,Expert_Anna,0.1309,0.6891,Мышь,0.0,False,6.2654,1.427
img_0554.jpg,Кошка,0.0471,0.0954,0.8574,800x600,Expert_Anna,0.1426,0.7213,Мышь,0.8574,False,0.7276,0.6705
img_0555.jpg,Собака,0.8893,0.0752,0.0356,1920x1080,Expert_Bob,0.1107,0.6026,Собака,0.0,False,0.6821,0.2885
img_0556.jpg,Собака,0.09,0.8131,0.0969,640x480,Intern_Vasya,0.1869,0.8817,Кошка,0.8131,False,0.6821,0.6842
img_0557.jpg,Собака,0.027,0.8862,0.0867,640x480,Expert_Bob,0.1138,0.601,Кошка,0.8862,False,0.6821,0.6426
img_0558.jpg,Собака,0.0262,0.9016,0.0722,800x600,Expert_Anna,0.0984,0.5462,Кошка,0.9016,False,0.6821,0.6349
img_0559.jpg,Кошка,0.3444,0.3464,0.3092,640x480,Expert_Anna,0.6536,1.583,Кошка,0.0,False,0.7276,0.545
img_0560.jpg,Собака,0.8638,0.0444,0.0919,800x600,Intern_Vasya,0.1362,0.6984,Собака,0.0,False,0.6821,0.3127
img_0561.jpg,Кошка,0.0647,0.8492,0.0861,640x480,Intern_Vasya,0.1508,0.7604,Кошка,0.0,False,0.7276,0.3374
img_0562.jpg,Кошка,0.0263,0.0119,0.9618,640x480,Expert_Bob,0.0382,0.2682,Мышь,0.9618,False,0.7276,0.5979
img_0563.jpg,Собака,0.3454,0.372,0.2826,1920x1080,Expert_Anna,0.628,1.5757,Кошка,0.372,False,0.6821,0.6829
img_0564.jpg,Собака,0.0678,0.8542,0.078,1920x1080,Expert_Bob,0.1458,0.7445,Кошка,0.8542,False,0.6821,0.666
img_0565.jpg,Собака,0.888,0.0738,0.0382,800x600,Expert_Bob,0.112,0.6096,Собака,0.0,False,0.6821,0.2903
img_0566.jpg,Собака,0.3572,0.3313,0.3115,1920x1080,Expert_Bob,0.6428,1.5827,Собака,0.0,False,0.6821,0.5358
img_0567.jpg,Кошка,0.3243,0.367,0.3087,1920x1080,Intern_Vasya,0.633,1.5811,Кошка,0.0,False,0.7276,0.5445
img_0568.jpg,Собака,0.8379,0.0758,0.0863,800x600,Intern_Vasya,0.1621,0.8009,Собака,0.0,False,0.6821,0.3385
img_0569.jpg,Кошка,0.0336,0.0242,0.9422,640x480,Expert_Bob,0.0578,0.3753,Мышь,0.9422,False,0.7276,0.6171
img_0570.jpg,Кошка,0.3373,0.3375,0.3252,800x600,Expert_Bob,0.6625,1.5847,Кошка,0.0,False,0.7276,0.5454
img_0571.jpg,Кошка,0.0386,0.9129,0.0485,1920x1080,Expert_Bob,0.0871,0.513,Кошка,0.0,False,0.7276,0.275
img_0572.jpg,Собака,0.3456,0.3046,0.3498,640x480,Expert_Bob,0.6502,1.5822,Мышь,0.3498,False,0.6821,0.6756
img_0573.jpg,Собака,0.9044,0.0779,0.0177,800x600,Intern_Vasya,0.0956,0.521,Собака,0.0,True,0.6821,0.0
img_0574.jpg,Кошка,0.0897,0.0314,0.879,1920x1080,Intern_Vasya,0.121,0.6324,Мышь,0.879,False,0.7276,0.6567
img_0575.jpg,Кошка,0.068,0.0726,0.8594,1920x1080,Intern_Vasya,0.1406,0.7263,Мышь,0.8594,False,0.7276,0.6726
img_0576.jpg,Собака,0.3329,0.3241,0.343,1920x1080,Intern_Vasya,0.657,1.5846,Мышь,0.343,False,0.6821,0.6735
